yr,mo,period,Treatment_Number,plot,stake,east,north,species,sex,reprod,vagina,nipples,pregnant,wgt,tag,note2,ltag,note3,note5
2007,7,350,1,2,66,681313.937,3535252.562,PB,F,,,,,41,7E6F04,,,,
2008,5,360,1,2,66,681313.937,3535252.562,PB,F,,,E,,35,7E6F04,,,,
2007,11,354,1,2,66,681313.937,3535252.562,DM,M,,,,,40,0D0A7F,,,,
2007,12,355,1,2,66,681313.937,3535252.562,PB,F,,,,,35,7E6F04,,,,
2008,6,362,1,2,66,681313.937,3535252.562,PB,M,,,,,25,09322B,,,,
2007,8,351,1,2,66,681313.937,3535252.562,PB,M,,,,,43,792F1C,,,,
2009,6,374,1,2,66,681313.937,3535252.562,PB,F,,,,,30,2B6C57,,,,
2002,1,284,1,2,66,681313.937,3535252.562,PB,F,,,E,,30,46123A,,0,,
2001,8,279,1,2,66,681313.937,3535252.562,PB,F,,,,,32,656E50,*,0,,
2001,10,281,1,2,66,681313.937,3535252.562,PB,F,,,,,32,656E50,,0,,
2002,7,290,1,2,66,681313.937,3535252.562,PP,M,,,,,15,776C6F,*,0,,
2005,4,322,1,2,66,681313.937,3535252.562,PP,F,,,,,16,607F06,,0,,
2003,5,300,1,2,66,681313.937,3535252.562,PB,M,,,,,27,456079,*,0,,
2003,7,302,1,2,66,681313.937,3535252.562,PP,F,,,,,16,190157,,0,,
2003,10,305,1,2,66,681313.937,3535252.562,PB,M,,,,,45,667035,,0,,
2004,7,314,1,2,66,681313.937,3535252.562,PB,M,,,,,32,051C66,*,0,,
2004,2,309,1,2,66,681313.937,3535252.562,PB,M,,,,,47,667035,,0,,
2003,3,298,1,2,66,681313.937,3535252.562,PB,F,,,,,28,094F4E,,0,,
2006,12,343,1,2,65,681307.858,3535252.425,PB,M,,,,,30,4F484E,*,0,,
2005,11,329,1,2,65,681307.858,3535252.425,PB,M,,,,,51,33621A,,0,,
2007,3,346,1,2,65,681307.858,3535252.425,PB,F,,,E,,34,7E6F04,,,,
2007,7,350,1,2,65,681307.858,3535252.425,PP,M,,,,,17,0C5048,*,,,
2008,3,358,1,2,65,681307.858,3535252.425,PB,M,,,,,38,166506,*,,,
2008,6,362,1,2,65,681307.858,3535252.425,PB,F,,,,,20,594F7B,,,,
2007,11,354,1,2,65,681307.858,3535252.425,PB,M,,,,,50,792F1C,,,,
2008,5,360,1,2,65,681307.858,3535252.425,DM,F,,,,,42,656C06,,,,
2008,1,356,1,2,65,681307.858,3535252.425,DO,M,,,,,45,550673,,,,
2009,1,369,1,2,65,681307.858,3535252.425,PB,M,,,,,34,09322B,,,,
2000,3,263,1,2,65,681307.858,3535252.425,PB,F,,,,,26,0114PB,,0,,
2001,12,283,1,2,65,681307.858,3535252.425,DO,M,,,,,45,,,0,,
2000,8,268,1,2,65,681307.858,3535252.425,PP,M,,,,,17,5B7C4E,*,0,,
2003,3,297,1,2,65,681307.858,3535252.425,PB,F,,,,,32,094F4E,,0,,
2004,10,317,1,2,65,681307.858,3535252.425,PB,M,,,,,43,051C66,,0,,
2003,5,299,1,2,65,681307.858,3535252.425,PB,F,,,,,26,642845,*,0,,
2004,2,309,1,2,65,681307.858,3535252.425,PB,M,,,,,30,3C3840,,0,,
2004,12,319,1,2,65,681307.858,3535252.425,PB,M,,,,,43,051C66,,0,,
2005,9,327,1,2,64,681301.431,3535252.109,PB,M,,,,,43,35084B,*,0,,
2007,2,345,1,2,64,681301.431,3535252.109,PB,F,,,,,24,177709,*,,,
2006,9,340,1,2,64,681301.431,3535252.109,PB,M,,,,,43,6E1E4F,*,0,,
2005,11,329,1,2,64,681301.431,3535252.109,DM,M,,,,,40,2C7374,*,0,,
2006,1,331,1,2,64,681301.431,3535252.109,DO,M,,,,,59,03367C,,,,
2006,1,332,1,2,64,681301.431,3535252.109,DO,M,,,,,46,496870,*,0,,
2007,1,344,1,2,64,681301.431,3535252.109,DM,M,,,,,36,380172,*,,,
2005,6,324,1,2,64,681301.431,3535252.109,PP,F,,,E,P,23,607F06,,0,,
2007,12,355,1,2,64,681301.431,3535252.109,PB,M,,,,,52,792F1C,,,,
2008,3,358,1,2,64,681301.431,3535252.109,DM,M,,,,,46,380172,,,,
2009,12,380,1,2,64,681301.431,3535252.109,PB,F,,,,,30,15384C,*,,,
2002,5,288,1,2,64,681301.431,3535252.109,PB,F,,,E,,34,4F7D69,,0,,
2000,6,265,1,2,64,681301.431,3535252.109,PB,F,,,E,,33,0114PB,,0,,
2002,2,285,1,2,64,681301.431,3535252.109,DO,F,,,,,49,2E2511,,0,,
2002,12,294,1,2,64,681301.431,3535252.109,PB,M,,,,,38,667035,*,0,,
2003,9,304,1,2,64,681301.431,3535252.109,PB,M,,,,,42,667035,,0,,
2006,5,336,1,2,63,681295.436,3535251.847,PP,M,,,,,18,647813,,0,,
2005,11,329,1,2,63,681295.436,3535251.847,PB,F,,,,,25,7A4B29,,0,,
2005,7,325,1,2,63,681295.436,3535251.847,PB,M,,,,,32,1A7709,*,0,,
2007,3,346,1,2,63,681295.436,3535251.847,PB,M,,,,,42,7C2533,*,,,
2007,4,347,1,2,63,681295.436,3535251.847,PB,M,,,,,28,370D76,*,,,
2008,6,362,1,2,63,681295.436,3535251.847,PB,F,,,,,20,5C6329,*,,,
2008,3,358,1,2,63,681295.436,3535251.847,PB,M,,,,,34,1B270E,,,,
2008,4,359,1,2,63,681295.436,3535251.847,DM,F,,,,,42,656C06,*,,,
2007,9,352,1,2,63,681295.436,3535251.847,PB,M,,,,,31,370D76,,,,
2008,1,356,1,2,63,681295.436,3535251.847,DM,M,,,,,39,007B0C,*,,,
2007,5,348,1,2,63,681295.436,3535251.847,PB,M,,,,,29,370D76,,,,
2008,2,357,1,2,63,681295.436,3535251.847,PB,M,,,,,56,792F1C,,,,
2002,1,284,1,2,63,681295.436,3535251.847,DO,F,,P,,,46,2E2511,*,0,,
2001,11,282,1,2,63,681295.436,3535251.847,PB,M,,,,,41,6C6A09,,0,,
2004,11,318,1,2,63,681295.436,3535251.847,PB,M,,,,,43,051C66,,0,,
2002,12,294,1,2,63,681295.436,3535251.847,PB,M,,,,,43,5F093A,*,0,,
2004,10,317,1,2,63,681295.436,3535251.847,PB,M,,,,,33,486067,,0,,
2004,8,315,1,2,63,681295.436,3535251.847,PB,F,,,,,28,6A4303,,0,,
2008,6,362,1,2,62,681289.264,3535251.601,PB,M,,,,,35,1B270E,,,,
2007,12,355,1,2,62,681289.264,3535251.601,PB,M,,,,,33,1B270E,,,,
2008,1,356,1,2,62,681289.264,3535251.601,PB,M,,,,,34,1B270E,,,,
2007,9,352,1,2,62,681289.264,3535251.601,PB,M,,,,,32,111044,,,,
2007,7,350,1,2,62,681289.264,3535251.601,PB,M,,,,,25,111044,*,,,
2000,2,262,1,2,62,681289.264,3535251.601,PB,F,,,,,42,7021PB,*,490,,
2000,9,269,1,2,62,681289.264,3535251.601,PB,M,,,,,30,3F173E,,0,,
2002,12,295,1,2,62,681289.264,3535251.601,PP,M,,,,,14,7C3D39,,0,,
2003,5,300,1,2,62,681289.264,3535251.601,PB,M,,,,,34,667035,,0,,
2006,10,341,1,2,61,681283.006,3535251.574,PB,F,,,,,26,7E6F04,*,0,,
2005,9,328,1,2,61,681283.006,3535251.574,PP,M,,,,,15,647813,*,0,,
2005,11,329,1,2,61,681283.006,3535251.574,PB,F,,,,,31,3D3256,,0,,
2006,3,334,1,2,61,681283.006,3535251.574,DM,M,,,,,51,4F077C,,0,,
2007,11,354,1,2,61,681283.006,3535251.574,PB,M,,,,,30,285621,,,,
2007,7,350,1,2,61,681283.006,3535251.574,PP,F,,,,,15,772850,*,,,
2008,2,357,1,2,61,681283.006,3535251.574,PB,M,,,,,32,1B270E,,,,
2008,1,356,1,2,61,681283.006,3535251.574,DO,M,,,,,52,,,,,D
2009,5,373,1,2,61,681283.006,3535251.574,PB,M,,,,,31,190427,,,,
2000,9,269,1,2,61,681283.006,3535251.574,PP,M,,,,,17,5B7C4E,,0,,
2003,3,298,1,2,61,681283.006,3535251.574,PP,M,,,,,15,732272,,0,,
2003,6,301,1,2,61,681283.006,3535251.574,PB,M,,,,,45,667035,,0,,
2003,5,299,1,2,61,681283.006,3535251.574,PP,F,,,,,17,516714,,0,,
2004,11,318,1,2,61,681283.006,3535251.574,PP,M,J,,,,15,35795E,*,0,,
2002,12,295,1,2,61,681283.006,3535251.574,PB,M,,,,,36,667035,,0,,
2005,11,329,1,2,71,681283.161,3535245.256,PB,M,,,,,33,4E7904,,0,,
2006,12,343,1,2,71,681283.161,3535245.256,PB,M,,,,,43,794F05,*,0,,
2005,9,328,1,2,71,681283.161,3535245.256,PP,F,,,,,16,227370,,0,,
2007,2,345,1,2,71,681283.161,3535245.256,PB,M,,,,,43,794F05,,,,
2006,3,334,1,2,71,681283.161,3535245.256,PB,M,,,,,48,33621A,,0,,
2007,9,352,1,2,71,681283.161,3535245.256,DM,M,,,,,45,380172,,,,
2007,11,354,1,2,71,681283.161,3535245.256,PB,F,,,,,28,2B6C57,*,,,
2008,5,360,1,2,71,681283.161,3535245.256,PP,M,,,,,19,5A4F5E,,,,
2008,7,363,1,2,71,681283.161,3535245.256,PP,F,,,,,15,2B5015,*,,,
2009,8,376,1,2,71,681283.161,3535245.256,PP,F,,,,,14,4C537C,,,,
2000,7,266,1,2,71,681283.161,3535245.256,PB,M,,,,,46,6032PB,,0,,
2001,8,279,1,2,71,681283.161,3535245.256,PP,M,,,,,,,,0,,E
2003,2,296,1,2,71,681283.161,3535245.256,PB,M,,,,,41,7A4433,,0,,
2005,7,325,1,2,72,681289.665,3535245.266,PP,M,,,,,18,415E10,*,0,,
2006,7,338,1,2,72,681289.665,3535245.266,PB,M,,,,,35,477C28,*,0,,
2005,8,326,1,2,72,681289.665,3535245.266,PB,M,,,,,38,33621A,*,0,,
2007,7,350,1,2,72,681289.665,3535245.266,PB,M,,,,,31,370D76,,,,
2009,8,376,1,2,72,681289.665,3535245.266,PP,F,,,E,,17,707360,*,,,
2002,5,288,1,2,72,681289.665,3535245.266,PP,M,,,,,22,750209,,0,,
2003,7,302,1,2,72,681289.665,3535245.266,PB,M,,,,,40,667035,,0,,
2006,7,338,1,2,73,681295.364,3535245.413,PB,F,,,,,31,216767,*,0,,
2007,8,351,1,2,73,681295.364,3535245.413,PP,M,,,,,15,4E0853,*,,,
2008,5,360,1,2,73,681295.364,3535245.413,PB,M,,,,,33,285621,,,,
2007,12,355,1,2,73,681295.364,3535245.413,DM,M,,,,,37,0D0A7F,,,,
2009,1,369,1,2,73,681295.364,3535245.413,PB,M,,,,,36,1B270E,,,,
2004,3,310,1,2,73,681295.364,3535245.413,PB,F,,,,,27,09285A,*,0,,
2003,5,300,1,2,73,681295.364,3535245.413,PP,F,,,E,,16,516714,,0,,
2003,8,303,1,2,73,681295.364,3535245.413,PB,M,,,,,50,667035,,0,,
2006,4,335,1,2,74,681301.634,3535245.835,PP,M,,,,,19,7E027C,,0,,
2006,3,333,1,2,74,681301.634,3535245.835,PB,M,,,,,50,33621A,,0,,
2008,6,362,1,2,74,681301.634,3535245.835,PB,M,,,,,34,285621,,,,
2008,4,359,1,2,74,681301.634,3535245.835,PB,M,,,,,34,1B270E,,,,
2007,7,350,1,2,74,681301.634,3535245.835,PB,F,,,,,29,212042,,,,
2009,6,374,1,2,74,681301.634,3535245.835,PP,M,,,,,15,317079,,,,
2008,11,367,1,2,74,681301.634,3535245.835,PB,M,,,,,32,09322B,,,,
2002,5,288,1,2,74,681301.634,3535245.835,PB,F,J,,,,19,796560,*,0,,
2002,3,286,1,2,74,681301.634,3535245.835,PB,F,,,,,32,46123A,,0,,
2001,4,275,1,2,74,681301.634,3535245.835,PP,M,,,,,24,7004PP,,0,,
2004,11,318,1,2,74,681301.634,3535245.835,PP,F,,,,,16,607F06,,0,,
2004,10,317,1,2,74,681301.634,3535245.835,PB,F,,,,,31,6A4303,,0,,
2006,11,342,1,2,75,681307.824,3535246.046,PB,M,,,,,34,405B3A,*,0,,
2006,3,333,1,2,75,681307.824,3535246.046,DO,M,,,,,47,496870,,0,,
2006,1,332,1,2,75,681307.824,3535246.046,PB,M,,,,,52,33621A,,0,,
2005,9,328,1,2,75,681307.824,3535246.046,PB,M,,,,,48,33621A,,0,,
2007,3,346,1,2,75,681307.824,3535246.046,PB,M,,,,,38,346358,*,,,
2005,8,326,1,2,75,681307.824,3535246.046,PP,F,,,,,17,227370,*,0,,
2008,6,361,1,2,75,681307.824,3535246.046,PB,M,,,,,35,285621,,,,
2008,7,363,1,2,75,681307.824,3535246.046,PB,M,,,,,31,09322B,,,,
2007,8,351,1,2,75,681307.824,3535246.046,PB,F,,,,,29,212042,,,,
2008,4,359,1,2,75,681307.824,3535246.046,PB,F,,,,,39,7E6F04,,,,
2007,10,353,1,2,75,681307.824,3535246.046,PB,F,,,,,30,212042,,,,
2007,5,348,1,2,75,681307.824,3535246.046,PB,M,,,,,41,346358,,,,
2008,2,357,1,2,75,681307.824,3535246.046,DM,F,,,,,40,007B0C,,,,
2000,2,262,1,2,75,681307.824,3535246.046,PP,M,,,,,18,5134PP,*,0,,
2000,3,263,1,2,75,681307.824,3535246.046,PB,F,,,,,42,7021PB,,0,,
2001,11,282,1,2,75,681307.824,3535246.046,PB,F,,,,,31,46123A,*,0,,
2002,11,293,1,2,75,681307.824,3535246.046,PP,M,,,,,14,7C3D39,*,0,,
2000,8,268,1,2,75,681307.824,3535246.046,PP,M,,,,,15,49226F,*,0,,
2001,9,280,1,2,75,681307.824,3535246.046,PP,M,,,,,20,750209,*,0,,
2002,7,290,1,2,75,681307.824,3535246.046,PB,F,,,E,,34,46123A,,0,,
2004,9,316,1,2,75,681307.824,3535246.046,PB,F,,,,,30,6A4303,,0,,
2003,5,299,1,2,75,681307.824,3535246.046,PB,M,,,,,38,667035,,0,,
2003,3,298,1,2,75,681307.824,3535246.046,PB,F,,,,P,31,657C1A,,0,,
2004,8,315,1,2,75,681307.824,3535246.046,PB,M,,,,,34,051C66,,0,,
2004,7,314,1,2,75,681307.824,3535246.046,PB,F,,,,,35,6A4303,*,0,,
2004,11,318,1,2,75,681307.824,3535246.046,PB,F,,,,,31,6A4303,,0,,
2002,12,295,1,2,75,681307.824,3535246.046,PB,F,,,,,29,657C1A,,0,,
2006,7,338,1,2,76,681314.023,3535246.039,PB,F,,,,,25,562854,*,0,,
2005,11,329,1,2,76,681314.023,3535246.039,PP,F,,,,,17,74646,,0,,
2007,9,352,1,2,76,681314.023,3535246.039,PB,F,,,,,29,212042,,,,
2007,8,351,1,2,76,681314.023,3535246.039,PB,M,,,,,30,285621,,,,
2007,6,349,1,2,76,681314.023,3535246.039,PB,M,,,,,28,285621,*,,,
2008,2,357,1,2,76,681314.023,3535246.039,PB,F,,,,,32,7E6F04,,,,
2008,12,368,1,2,76,681314.023,3535246.039,PB,M,,,,,33,09322B,,,,
2001,1,272,1,2,76,681314.023,3535246.039,PB,M,,,,,41,7224PB,,0,,
2000,6,265,1,2,76,681314.023,3535246.039,PB,M,,,,,27,7224PB,*,0,,
2000,12,271,1,2,76,681314.023,3535246.039,PB,M,,,,,41,7224PB,,0,,
2002,5,288,1,2,76,681314.023,3535246.039,PB,F,,,E,P,41,46123A,,0,,
2001,11,282,1,2,76,681314.023,3535246.039,PB,F,,,,,35,656E50,,0,,
2002,7,290,1,2,76,681314.023,3535246.039,PP,F,,,,,13,516714,*,0,,
2000,3,263,1,2,76,681314.023,3535246.039,PB,M,,,,,30,7150PB,*,0,,
2005,1,320,1,2,76,681314.023,3535246.039,PB,M,,,,,45,051C66,,0,,
2003,5,300,1,2,76,681314.023,3535246.039,PB,F,J,,,,17,2F4351,*,0,,
2002,12,295,1,2,76,681314.023,3535246.039,PB,F,,,,,27,094F4E,,0,,
2005,11,329,1,2,77,681320.474,3535246.3,DO,M,,,,,44,0C3F31,*,0,,
2006,11,342,1,2,77,681320.474,3535246.3,PP,F,,,E,,19,792A10,,0,,
2005,12,330,1,2,77,681320.474,3535246.3,DO,M,,,,,43,0C3F31,,0,,
2006,1,331,1,2,77,681320.474,3535246.3,DO,M,,,,,44,0C3F31,,,,
2005,7,325,1,2,77,681320.474,3535246.3,PP,F,J,,,,11,506B2C,*,0,,
2007,1,344,1,2,77,681320.474,3535246.3,PB,M,,,,,39,405B3A,,,,
2007,3,346,1,2,77,681320.474,3535246.3,PB,F,,,,,22,1E690D,*,,,
2006,4,335,1,2,77,681320.474,3535246.3,PP,M,,,,,16,,,0,,D
2007,4,347,1,2,77,681320.474,3535246.3,PB,M,,,,,35,346358,,,,
2007,12,355,1,2,77,681320.474,3535246.3,PB,M,,,,,29,285621,,,,
2007,7,350,1,2,77,681320.474,3535246.3,PB,M,,,,,30,285621,,,,
2008,1,356,1,2,77,681320.474,3535246.3,PB,F,,,,,30,2B6C57,,,,
2008,6,362,1,2,77,681320.474,3535246.3,PP,F,,,E,,16,047C40,,,,
2007,9,352,1,2,77,681320.474,3535246.3,PB,F,,,,,37,7E6F04,,,,
2008,6,361,1,2,77,681320.474,3535246.3,PB,M,J,,,,16,09322B,*,,,
2007,6,349,1,2,77,681320.474,3535246.3,PB,F,,,E,,39,7E6F04,,,,
2007,8,351,1,2,77,681320.474,3535246.3,PB,F,,,,,25,390B64,*,,,
2008,4,359,1,2,77,681320.474,3535246.3,PB,M,,,,,33,285621,,,,
2009,6,374,1,2,77,681320.474,3535246.3,PP,F,,,,,15,3E0D46,,,,
2008,9,365,1,2,77,681320.474,3535246.3,PB,M,,,,,32,09322B,,,,
2009,4,372,1,2,77,681320.474,3535246.3,PB,M,,,,,47,0C7B35,*,,,
2001,12,283,1,2,77,681320.474,3535246.3,PB,F,,,,,34,656E50,,0,,
2000,8,268,1,2,77,681320.474,3535246.3,PP,M,,,,,17,171B22,*,0,,
2000,9,269,1,2,77,681320.474,3535246.3,PB,M,,,,,31,7224PB,,0,,
2002,2,285,1,2,77,681320.474,3535246.3,PB,M,,,,,54,102125,,0,,
2001,6,277,1,2,77,681320.474,3535246.3,PP,M,,,,,22,1B4E47,*,0,,
2000,11,270,1,2,77,681320.474,3535246.3,PB,M,,,,,33,7223PB,,0,,
2002,10,292,1,2,77,681320.474,3535246.3,PB,F,,,,,27,66750C,*,0,,
2002,12,294,1,2,77,681320.474,3535246.3,PB,F,,,,,28,66750C,,0,,
2003,3,298,1,2,77,681320.474,3535246.3,PB,M,,,,,32,7E7537,,0,,
2003,6,301,1,2,77,681320.474,3535246.3,PP,F,,,E,,20,516714,,0,,
2005,1,320,1,2,77,681320.474,3535246.3,PB,F,,,,,29,6A4303,,0,,
2004,9,316,1,2,77,681320.474,3535246.3,PB,M,,,,,38,051C66,,0,,
2007,4,347,2,3,11,681356.481,3535285.004,PB,F,,,E,,47,330F1F,,,,
2006,11,342,2,3,11,681356.481,3535285.004,PP,F,,,,,15,776330,*,0,,
2007,3,346,2,3,11,681356.481,3535285.004,PB,F,,,E,,41,0F3E16,,,,
2006,9,340,2,3,11,681356.481,3535285.004,PB,F,,,E,,35,330F1F,,0,,
2006,4,335,2,3,11,681356.481,3535285.004,PB,F,,,E,,33,1F5E56,,0,,
2007,2,345,2,3,11,681356.481,3535285.004,PB,M,,,,,49,223817,,,,
2007,10,353,2,3,11,681356.481,3535285.004,PB,F,,,,,34,255A2B,,,,
2007,7,350,2,3,11,681356.481,3535285.004,PB,F,,,,,31,255A2B,*,,,
2007,11,354,2,3,11,681356.481,3535285.004,PB,F,,,,,33,255A2B,,,,
2007,6,349,2,3,11,681356.481,3535285.004,PB,M,,,,,33,147506,*,,,
2007,9,352,2,3,11,681356.481,3535285.004,PB,M,,,,,40,147506,,,,
2008,9,365,2,3,11,681356.481,3535285.004,PB,F,,,,,26,16790F,,,,
2009,5,373,2,3,11,681356.481,3535285.004,PB,F,,,,,24,387643,,,,
2001,10,281,2,3,11,681356.481,3535285.004,DO,F,,,E,,55,,,0,,R
2002,4,287,2,3,11,681356.481,3535285.004,PB,F,,,E,,38,4C195B,,0,,
2002,5,288,2,3,11,681356.481,3535285.004,PP,M,,,,,20,455924,*,0,,
2002,10,292,2,3,11,681356.481,3535285.004,PB,M,,,,,40,1B046D,*,0,,
2002,11,293,2,3,11,681356.481,3535285.004,PB,F,,,,,28,6440PB,,0,,
2000,8,268,2,3,11,681356.481,3535285.004,PB,F,,,B,,31,6033PB,,0,,
2002,3,286,2,3,11,681356.481,3535285.004,PB,F,,,,,31,4C195B,,0,,
2003,3,297,2,3,11,681356.481,3535285.004,PB,F,,,,,34,4C195B,,0,,
2005,4,322,2,3,11,681356.481,3535285.004,PP,M,,,,,,615B1F,*,0,,
2004,5,312,2,3,11,681356.481,3535285.004,PB,M,,,,,37,093B12,,0,,
2003,8,303,2,3,11,681356.481,3535285.004,PP,F,,,,,17,030A68,*,0,,
2003,11,306,2,3,11,681356.481,3535285.004,PB,F,,,,,30,4B2F63,*,0,,
2003,7,302,2,3,11,681356.481,3535285.004,PP,M,,,,,12,083F5E,*,0,,
2006,7,338,2,3,12,681362.693,3535285.172,PB,M,,,,,29,58071F,*,0,,
2006,12,343,2,3,12,681362.693,3535285.172,PB,M,,,,,52,223817,,0,,
2005,10,328,2,3,12,681362.693,3535285.172,PB,M,,,,,,,,0,,E
2005,11,329,2,3,12,681362.693,3535285.172,PB,M,,,,,34,1B3B38,,0,,
2005,8,326,2,3,12,681362.693,3535285.172,PB,M,,,,,21,1B3B38,*,0,,
2006,3,334,2,3,12,681362.693,3535285.172,PB,F,,,,,26,5D152E,,0,,
2006,3,333,2,3,12,681362.693,3535285.172,PB,M,,,,,36,1B3B38,,0,,
2006,1,331,2,3,12,681362.693,3535285.172,PB,M,,,,,33,1B3B38,,,,
2007,9,352,2,3,12,681362.693,3535285.172,PB,F,,,,,32,255A2B,,,,
2007,10,353,2,3,12,681362.693,3535285.172,PB,F,,,,,49,16451B,,,,
2007,6,349,2,3,12,681362.693,3535285.172,PB,F,,,,,26,616050,,,,
2009,7,375,2,3,12,681362.693,3535285.172,PB,F,,,,,25,387643,,,,
2009,1,369,2,3,12,681362.693,3535285.172,PB,M,,,,,45,60083D,,,,
2008,11,367,2,3,12,681362.693,3535285.172,PB,F,,,,,32,44605F,,,,
2009,5,373,2,3,12,681362.693,3535285.172,PB,F,,,,,31,16790F,,,,
2009,12,380,2,3,12,681362.693,3535285.172,PB,M,,,,,28,14717E,,,,
2009,4,372,2,3,12,681362.693,3535285.172,PB,F,J,,,,19,387643,*,,,
2001,8,279,2,3,12,681362.693,3535285.172,PP,M,,,,,,7003PP,*,0,,
2002,11,293,2,3,12,681362.693,3535285.172,PB,M,,,,,49,5003PB,,0,,
2001,9,280,2,3,12,681362.693,3535285.172,DO,F,,,B,,53,,,0,,R
2000,7,266,2,3,12,681362.693,3535285.172,PP,M,J,,,,13,8311PP,*,0,,
2005,4,322,2,3,12,681362.693,3535285.172,PB,M,,,,,38,217E33,,0,,
2003,3,297,2,3,12,681362.693,3535285.172,PP,M,,,,,17,75224F,,0,,
2003,6,301,2,3,12,681362.693,3535285.172,PP,F,,,,,12,307B30,*,0,,
2004,10,317,2,3,12,681362.693,3535285.172,PP,M,,,,,16,353F5F,,0,,
2003,5,299,2,3,12,681362.693,3535285.172,PP,M,,,,,16,624B06,*,0,,
2004,8,315,2,3,12,681362.693,3535285.172,PP,F,,,E,,15,186978,,0,,
2002,12,294,2,3,12,681362.693,3535285.172,PB,F,,,,,29,46723A,*,0,,
2004,12,319,2,3,12,681362.693,3535285.172,PB,F,,,,,25,1D5119,,0,,
2004,3,310,2,3,12,681362.693,3535285.172,PB,M,,,,,34,093B12,,0,,
2005,1,320,2,3,12,681362.693,3535285.172,PB,M,,,,,21,594862,*,0,,
2005,3,321,2,3,12,681362.693,3535285.172,PP,M,,,,,19,0F5C0E,*,0,,
2005,11,329,2,3,13,681368.743,3535285.446,PB,F,,,,,31,330F1F,,0,,
2005,9,327,2,3,13,681368.743,3535285.446,PB,M,,,,,35,1B3B38,,0,,
2007,2,345,2,3,13,681368.743,3535285.446,PB,M,,,,,41,3F1D58,*,,,
2006,12,343,2,3,13,681368.743,3535285.446,PB,F,,,E,,36,6F3267,,0,,
2006,10,341,2,3,13,681368.743,3535285.446,PB,F,,,E,,35,330F1F,,0,,
2006,12,343,2,3,13,681368.743,3535285.446,PP,M,,,,,14,73670,*,0,,
2006,11,342,2,3,13,681368.743,3535285.446,PB,F,,,E,P,44,6F3267,,0,,
2008,6,362,2,3,13,681368.743,3535285.446,PB,F,,,,,37,16451B,,,,
2007,9,352,2,3,13,681368.743,3535285.446,PB,F,,,,,50,16451B,,,,
2008,4,359,2,3,13,681368.743,3535285.446,PB,F,,,,,46,16451B,,,,
2007,6,349,2,3,13,681368.743,3535285.446,PB,F,,,,,28,455870,,,,
2007,10,353,2,3,13,681368.743,3535285.446,PB,F,,,,,30,616050,,,,
2007,11,354,2,3,13,681368.743,3535285.446,PB,F,,,,,46,16451B,,,,
2009,8,376,2,3,13,681368.743,3535285.446,PB,F,,,,,25,387643,,,,
2002,4,287,2,3,13,681368.743,3535285.446,PB,M,,,,,51,66401E,,0,,
2002,10,292,2,3,13,681368.743,3535285.446,PB,F,,,R,,34,001C79,,0,,
2002,5,288,2,3,13,681368.743,3535285.446,DO,F,,,E,,55,0B6F2A,,0,,
2000,11,270,2,3,13,681368.743,3535285.446,PB,M,,,,,32,3B517B,,0,,
2004,10,317,2,3,13,681368.743,3535285.446,DO,M,,,,,56,5B4043,*,0,,R
2003,7,302,2,3,13,681368.743,3535285.446,PP,M,,,,,14,1C2C33,*,0,,
2004,6,313,2,3,13,681368.743,3535285.446,PP,F,,,,,10,186978,*,0,,
2003,5,300,2,3,13,681368.743,3535285.446,PB,M,J,,,,23,68500A,*,0,,
2003,9,304,2,3,13,681368.743,3535285.446,PB,M,,,,,30,093B12,*,0,,
2004,3,310,2,3,13,681368.743,3535285.446,PB,M,,,,,26,5D5D75,*,0,,
2004,9,316,2,3,13,681368.743,3535285.446,PP,M,,,,,16,353F5F,,0,,R
2003,11,306,2,3,13,681368.743,3535285.446,PB,M,,,,,29,68500A,,0,,
2004,10,317,2,3,13,681368.743,3535285.446,PP,F,,,,,15,1E3459,*,0,,
2004,8,315,2,3,13,681368.743,3535285.446,PP,M,,,,,18,1D2652,,0,,
2006,6,337,2,3,14,681375.047,3535285.925,PB,F,,,E,,34,72745B,,0,,
2006,3,333,2,3,14,681375.047,3535285.925,PB,F,,,,,38,72745B,,0,,
2006,11,342,2,3,14,681375.047,3535285.925,PB,F,,,E,,38,72745B,,0,,
2005,9,327,2,3,14,681375.047,3535285.925,PP,M,,,,,13,275A41,,0,,
2007,2,345,2,3,14,681375.047,3535285.925,PB,F,,,,,39,16451B,*,,,
2006,8,339,2,3,14,681375.047,3535285.925,PB,F,,,,P,29,6F3267,,0,,
2006,8,339,2,3,14,681375.047,3535285.925,PB,F,,,,P,29,6F3267,,0,,
2008,5,360,2,3,14,681375.047,3535285.925,PB,F,,,E,,36,16451B,,,,
2008,2,357,2,3,14,681375.047,3535285.925,PB,F,,,,,42,16451B,,,,
2008,8,364,2,3,14,681375.047,3535285.925,PB,F,,,,,25,451175,,,,
2007,9,352,2,3,14,681375.047,3535285.925,PP,M,,,,,16,59176C,*,,,
2008,6,362,2,3,14,681375.047,3535285.925,PB,F,,,,,25,16790F,,,,
2007,10,353,2,3,14,681375.047,3535285.925,PB,F,,,,,42,72745B,,,,
2008,3,358,2,3,14,681375.047,3535285.925,PB,F,,,,,40,16451B,,,,
2009,2,370,2,3,14,681375.047,3535285.925,PB,F,,,,,34,7C3568,,,,
2002,6,289,2,3,14,681375.047,3535285.925,DO,F,,,E,,55,0B6F2A,,0,,
