yr,mo,period,Treatment_Number,plot,stake,east,north,species,sex,reprod,vagina,nipples,pregnant,wgt,tag,note2,ltag,note3,note5
2003,3,297,2,6,17,681620.994,3535310.521,SH,M,,,,,91,3C6847,,0,,
2003,3,297,2,6,27,681621.051,3535303.571,SH,F,,,,,88,726B2C,*,0,,
2007,7,350,2,6,27,681621.051,3535303.571,SH,F,,,,,136,3B0953,*,,,
2007,11,354,2,6,47,681621.118,3535291.167,SH,F,,,,,62,030634,*,,,
2001,7,278,2,6,54,681601.755,3535284.319,SH,M,J,,,,28,6D5664,*,0,,
2007,12,355,2,6,57,681621.111,3535284.89,SH,F,,,,,70,71564E,*,,,
2001,4,275,2,6,67,681620.864,3535278.634,SH,F,,,E,,132,36661F,*,0,,
2007,11,354,2,6,65,681607.923,3535278.127,SH,M,,,,,64,7D1534,*,,,
2001,5,276,2,6,64,681601.707,3535277.891,SH,F,,,E,,86,635,*,0,,
2002,5,288,2,6,64,681601.707,3535277.891,SH,F,,,,,75,52579,,0,,
2007,7,350,2,6,63,681595.444,3535277.593,SH,M,,,,,62,43515F,*,,,
2007,3,346,2,6,63,681595.444,3535277.593,SH,F,,,,,43,,,,,
2007,5,348,2,6,62,681589.199,3535277.371,SH,F,,,,,109,,,,,
2007,4,347,2,6,61,681583.017,3535277.331,SH,F,,,,,,,,,,
2001,5,276,2,6,73,681595.335,3535271.709,SH,F,,,E,,123,36661F,,0,,
2007,11,354,2,6,74,681601.489,3535271.736,SH,F,,,,,80,0F163A,*,,,
2003,3,298,2,6,74,681601.489,3535271.736,SH,F,,,E,,82,726B2C,,0,,
2007,9,352,3,24,11,681685.335,3535256.259,SH,M,,,,,100,,,,,R
2007,10,353,3,24,14,681704.329,3535257.343,SH,,,,,,,,,,,R
2007,9,352,3,24,15,681710.667,3535257.747,SH,M,,,,,110,,,,,R
2007,9,352,3,24,17,681723.411,3535258.43,SH,M,,,,,78,,,,,R
2008,4,359,3,24,27,681723.706,3535252.232,SH,M,,,,,88,,,,,R
2003,7,302,3,24,32,681692.072,3535244.363,SH,F,,,E,,,,,0,,R
2007,6,349,3,24,33,681698.424,3535244.694,SH,M,,,,,41,,,,,R
2008,5,360,3,24,57,681724.239,3535233.944,SH,,,,,,,,,,,R
2007,9,352,3,24,77,681724.764,3535221.633,SH,F,,,,,144,,,,,R
2007,9,352,3,7,27,681246.668,3535191.137,SH,M,,,,,205,244429,,,,R
2007,3,346,1,8,17,681350.481,3535173.496,SH,F,,,,,110,,,,,
2007,3,346,1,8,23,681325.968,3535166.481,SH,F,J,,,,19,,,,,
2007,3,346,1,8,22,681319.265,3535166.41,SH,F,J,,,,20,,,,,D
2007,6,349,1,8,37,681351.157,3535161.162,SH,F,,,,,90,241238,*,,,
2000,3,263,1,9,11,681388.853,3535173.341,SH,M,,,,,77,166,*,0,,
2007,3,346,1,9,17,681427.418,3535173.312,SH,F,,,,,90,,,,,
2007,3,346,1,9,25,681414.211,3535166.796,SH,M,,,,,116,,,,,
2007,3,346,1,9,21,681389.06,3535166.546,SH,M,,,,,108,,,,,
2007,2,345,1,9,21,681389.06,3535166.546,SH,M,,,,,98,,,,,
2007,4,347,1,9,31,681389.18,3535159.976,SH,M,,,,,130,,,,,
2002,5,288,1,9,77,681427.533,3535136.268,SH,,J,,,,,,,,,E
2007,4,347,1,11,17,681577.14,3535199.27,SH,F,,,,,100,,,,,
2007,6,349,1,11,47,681577.775,3535180.082,SH,M,,,,,142,1A6379,*,,,
2007,3,346,1,11,42,681546.117,3535178.529,SH,M,,,,,114,,,,,
2007,6,349,1,11,56,681571.081,3535173.429,SH,F,,,,,106,170C0D,*,,,
2007,5,348,1,12,14,681633.148,3535214.592,SH,M,,,,,45,,,,,
2007,2,345,1,12,17,681651.821,3535215.389,SH,M,J,,,,41,,,,,
2007,6,349,1,12,17,681651.821,3535215.389,SH,F,J,,,,21,52134B,*,,,
2007,4,347,1,12,17,681651.821,3535215.389,SH,M,,,,,160,,,,,
2007,5,348,1,12,17,681651.821,3535215.389,SH,F,,,E,,120,,,,,
2007,6,349,1,12,27,681651.967,3535209.041,SH,M,J,,,,29,40013D,*,,,
2007,2,345,1,12,26,681645.618,3535208.647,SH,F,,,,,110,,,,,
2000,6,265,1,12,22,681620.722,3535208.02,SH,M,,,,,82,627,*,0,,
2007,5,348,1,12,21,681614.784,3535207.545,SH,M,,,,,168,,,,,
2007,5,348,1,12,32,681621.092,3535200.895,SH,F,,,,,148,,,,,
2007,3,346,1,12,37,681652.017,3535203.27,SH,F,,,,,100,,,,,
2007,4,347,1,12,47,681652.335,3535196.674,SH,F,,,E,,122,,,,,
2007,4,347,1,12,41,681614.727,3535194.917,SH,F,,,,,144,,,,,
2007,11,354,1,12,51,681615.189,3535188.338,SH,F,,,,,49,0A4305,*,,,
2007,5,348,1,12,57,681652.362,3535190.224,SH,F,,,,,140,,,,,
2007,6,349,1,12,57,681652.362,3535190.224,SH,F,,,,,94,34647E,*,,,
2007,2,345,1,12,67,681652.19,3535184.293,SH,F,,,,,80,,,,,
2007,3,346,1,12,66,681646.111,3535183.996,SH,M,,,,,148,,,,,
2007,2,345,1,12,77,681652.419,3535177.117,SH,,,,,,90,,,,,
2007,1,344,1,12,77,681652.419,3535177.117,SH,M,,,,,158,371105,*,,,
2007,4,347,1,12,77,681652.419,3535177.117,SH,F,,,,,132,,,,,
2007,3,346,1,12,77,681652.419,3535177.117,SH,F,,,,,104,,,,,
2007,5,348,2,19,25,681697.363,3535126.946,SH,F,,,,,120,,,,,
2007,7,350,2,19,36,681703.874,3535120.823,SH,F,,,,,72,137D3F,,,,
2007,6,349,2,19,37,681710.07,3535121.002,SH,M,,,,,74,6F4B06,*,,,
2007,5,348,2,19,42,681679.405,3535113.988,SH,M,,,,,120,,,,,
2007,5,348,2,19,55,681699.007,3535108.187,SH,F,,,,,29,,,,,
2007,7,350,2,19,57,681711.433,3535108.66,SH,M,,,,,120,663C55,,,,
2007,7,350,2,19,67,681711.947,3535102.557,SH,F,,,,,121,77531C,*,,,
2007,3,346,2,19,67,681711.947,3535102.557,SH,F,,,,,60,,,,,
2007,6,349,2,19,67,681711.947,3535102.557,SH,M,,,,,114,663C55,*,,,
2007,5,348,2,19,67,681711.947,3535102.557,SH,M,,,,,29,,,,,
2007,4,347,2,19,67,681711.947,3535102.557,SH,M,,,,,100,,,,,
2007,8,351,2,19,73,681687.64,3535095.376,SH,M,,,,,113,6F4B06,,,,
2007,6,349,2,19,77,681712.627,3535095.569,SH,F,,,,,64,137D3F,*,,,
2008,1,356,3,23,57,681718.876,3535032.305,SH,M,,,,,112,,,,,R
2007,6,349,1,22,17,681645.167,3535021.5,SH,,,,,,,,,,,
2007,7,350,1,22,17,681645.167,3535021.5,SH,F,J,,,,38,71615A,*,,,
2007,4,347,1,22,17,681645.167,3535021.5,SH,M,J,,,,23,,,,,
2007,2,345,1,22,27,681645.2,3535015.157,SH,M,,,,,92,,,,,
2007,5,348,1,22,36,681639.144,3535008.993,SH,M,,,,,32,,,,,
2007,4,347,1,22,46,681639.603,3535003.055,SH,F,,,,,98,,,,,
2007,4,347,1,22,45,681633.094,3535002.891,SH,M,,,,,104,,,,,
2007,9,352,1,22,56,681639.402,3534996.428,SH,,,,,,,,,,,E
2007,3,346,1,22,76,681639.688,3534984.119,SH,M,,,,,88,,,,,D
2002,7,290,2,18,27,681642.819,3535089.987,SH,M,,,,,70,713,*,0,,
2007,6,349,2,18,27,681642.819,3535089.987,SH,M,J,,,,26,203864,*,,,
2007,5,348,2,18,27,681642.819,3535089.987,SH,M,,,,,72,,,,,
2007,1,344,2,18,37,681643.136,3535083.474,SH,M,,,,,90,184178,*,,,
2007,4,347,2,18,37,681643.136,3535083.474,SH,F,,,,,142,,,,,
2007,3,346,2,18,37,681643.136,3535083.474,SH,M,,,,,104,,,,,
2007,5,348,2,18,37,681643.136,3535083.474,SH,,,,,,,,,,,E
2007,6,349,2,18,37,681643.136,3535083.474,SH,F,,,,,78,00631D,*,,,
2007,6,349,2,18,47,681643.14,3535076.871,SH,F,,,,,150,76121D,*,,,
2007,3,346,2,18,47,681643.14,3535076.871,SH,M,,,,,132,184178,,,,
2007,8,351,2,18,47,681643.14,3535076.871,SH,F,,,,,112,00631D,,,,
2000,6,265,2,18,47,681643.14,3535076.871,SH,M,J,,,,35,673,*,0,,
2007,2,345,2,18,47,681643.14,3535076.871,SH,M,,,,,98,,,,,
2007,5,348,2,18,47,681643.14,3535076.871,SH,M,,,,,122,,,,,
2007,7,350,2,18,47,681643.14,3535076.871,SH,M,,,,,142,184178,,,,
2007,6,349,2,18,46,681637.062,3535076.825,SH,M,,,,,150,184178,,,,
2007,5,348,2,18,46,681637.062,3535076.825,SH,M,,,,,160,,,,,
2007,6,349,2,18,51,681606.113,3535068.928,SH,M,,,,,132,587958,*,,,
2007,2,345,2,18,55,681630.783,3535070.207,SH,M,,,,,114,184178,,,,
2001,12,283,2,18,56,681637.476,3535070.203,SH,M,J,,,,50,4F5951,*,0,,
2007,8,351,2,18,56,681637.476,3535070.203,SH,M,,,,,158,184178,,,,
2007,7,350,2,18,56,681637.476,3535070.203,SH,F,,,,,146,76121D,,,,
2007,3,346,2,18,56,681637.476,3535070.203,SH,M,,,,,116,,,,,
2007,2,345,2,18,57,681643.309,3535070.835,SH,F,,,,,146,,,,,
2007,7,350,2,18,57,681643.309,3535070.835,SH,F,,,,,74,00631D,,,,
2007,8,351,2,18,67,681643.328,3535064.629,SH,F,,,,,152,76121D,,,,
2007,4,347,2,18,67,681643.328,3535064.629,SH,M,,,,,110,,,,,
2007,5,348,2,18,67,681643.328,3535064.629,SH,M,,,,,122,,,,,
2007,3,346,2,18,67,681643.328,3535064.629,SH,F,,,,,132,,,,,
2007,2,345,2,18,65,681630.84,3535064.063,SH,M,,,,,100,,,,,
2007,5,348,2,18,72,681612.479,3535056.774,SH,M,,,,,52,,,,,
2007,4,347,2,18,75,681631.012,3535057.801,SH,F,,,,,120,,,,,
2007,5,348,1,17,17,681567.524,3535094.186,SH,M,,,,,122,,,,,
2007,6,349,1,17,17,681567.524,3535094.186,SH,F,,,,,33,7A697D,*,,,
2007,7,350,1,17,17,681567.524,3535094.186,SH,M,,,,,68,673F77,*,,,
2006,12,343,1,17,37,681568.023,3535081.405,SH,F,,,,P,148,4C6552,*,0,,
2007,3,346,1,17,37,681568.023,3535081.405,SH,F,,,,,114,4C6552,,,,D
2007,2,345,1,17,37,681568.023,3535081.405,SH,F,,,,,76,,,,,
2007,6,349,1,17,47,681568.162,3535075.295,SH,F,,,,,84,2A5765,*,,,
2007,3,346,1,17,57,681568.307,3535068.875,SH,M,,,,,76,,,,,
2007,2,345,1,17,57,681568.307,3535068.875,SH,F,,,,,102,,,,,
2007,2,345,1,17,62,681537.427,3535061.102,SH,M,,,,,134,,,,,
2007,5,348,1,17,62,681537.427,3535061.102,SH,M,,,,,104,,,,,
2007,4,347,1,17,71,681531.574,3535054.6,SH,M,,,,,140,,,,,
2007,4,347,1,17,72,681537.45,3535054.918,SH,F,,,E,,114,,,,,
2007,2,345,1,17,72,681537.45,3535054.918,SH,F,,,,,86,,,,,
2007,9,352,2,13,11,681229.534,3535075.196,SH,F,,,,,150,0A6766,*,,,
2007,5,348,2,13,12,681235.722,3535075.502,SH,F,,,,,92,,,,,
2007,7,350,2,13,12,681235.722,3535075.502,SH,M,,,,,92,431D42,*,,,
2007,6,349,2,13,15,681254.452,3535076.634,SH,F,,,,,92,42333D,*,,,
2007,7,350,2,13,15,681254.452,3535076.634,SH,F,,,,,84,42333D,,,,
2007,4,347,2,13,16,681260.703,3535077.043,SH,M,,,,,116,,,,,
2007,6,349,2,13,27,681267.038,3535071.12,SH,M,,,,,110,407F66,*,,,
2008,3,358,2,13,27,681267.038,3535071.12,SH,F,,,,,82,782006,,,,
2007,9,352,2,13,26,681260.696,3535070.638,SH,M,,,,,130,460276,,,,
2007,7,350,2,13,26,681260.696,3535070.638,SH,M,,,,,90,460276,,,,
2007,7,350,2,13,31,681229.67,3535062.913,SH,M,,,,,110,407F66,,,,
2007,7,350,2,13,37,681267.111,3535064.877,SH,M,,,,,70,3C7B54,*,,,
2007,5,348,2,13,37,681267.111,3535064.877,SH,M,,,,,122,,,,,
2007,11,354,2,13,37,681267.111,3535064.877,SH,F,,,,,66,782006,,,,
2007,10,353,2,13,47,681267.122,3535058.447,SH,M,,,,,64,450A49,*,,,
2007,6,349,2,13,47,681267.122,3535058.447,SH,M,,,,,92,460276,*,,,
2007,7,350,2,13,47,681267.122,3535058.447,SH,M,,,,,81,757945,*,,,
2007,4,347,2,13,47,681267.122,3535058.447,SH,F,,,,,82,,,,,
2007,10,353,2,13,46,681260.922,3535058.038,SH,F,,,,,60,782006,*,,,
2007,6,349,2,13,46,681260.922,3535058.038,SH,M,,,,,74,470B2C,*,,,
2007,9,352,2,13,42,681236.115,3535056.938,SH,M,J,,,,32,422740,*,,,
2008,1,356,2,13,57,681267.205,3535052.353,SH,F,,,,,66,782006,,,,
2008,4,359,2,13,57,681267.205,3535052.353,SH,F,,,,,84,782006,,,,
2007,2,345,2,13,57,681267.205,3535052.353,SH,M,,,,,90,,,,,
2008,5,360,2,13,57,681267.205,3535052.353,SH,F,,,,,102,782006,,,,
2007,7,350,2,13,57,681267.205,3535052.353,SH,M,,,,,66,170F4C,*,,,
2007,9,352,2,13,57,681267.205,3535052.353,SH,F,,,,,130,285B7F,*,,,
2007,5,348,2,13,74,681248.833,3535038.796,SH,M,,,,,115,,,,,
2007,3,346,1,14,11,681304.662,3535079.264,SH,F,,,,,96,,,,,
2007,4,347,1,14,26,681335.957,3535074.809,SH,F,,,,,112,,,,,
2007,3,346,1,14,36,681335.993,3535068.629,SH,M,,,,,122,,,,,
2007,2,345,1,14,45,681329.965,3535061.79,SH,M,,,,,122,,,,,
2002,4,287,2,15,17,681416.752,3535085.218,SH,M,J,,,,55,191E50,*,0,,
2007,5,348,2,15,17,681416.752,3535085.218,SH,M,,,,,142,,,,,
2007,3,346,2,15,27,681416.734,3535078.964,SH,F,,,,,100,61204A,,,,D
2007,2,345,2,15,27,681416.734,3535078.964,SH,F,,,,,108,,,,,
2007,6,349,2,15,27,681416.734,3535078.964,SH,M,,,,,102,7C2B5B,*,,,
2002,4,287,2,15,27,681416.734,3535078.964,SH,M,,,,,51,44490B,*,0,,
2007,7,350,2,15,26,681410.679,3535078.489,SH,M,,,,,30,406434,*,,,
2000,7,266,2,15,21,681379.55,3535077.03,SH,M,,,,,51,670,*,0,,
2007,7,350,2,15,37,681416.735,3535072.716,SH,F,,,,,72,010A24,*,,,
2002,7,290,2,15,47,681416.848,3535066.457,SH,M,,,,,57,,,0,,D
2006,12,343,2,15,77,681417.158,3535047.706,SH,F,,,,,70,61204A,*,0,,
2007,9,352,2,21,11,681532.815,3535018.658,SH,M,J,,,,18,1C4C5A,*,,,
2007,2,345,2,21,15,681557.769,3535018.572,SH,M,,,,,92,,,,,
2007,4,347,2,21,17,681570.33,3535019.224,SH,F,,,,,84,,,,,
2007,4,347,2,21,17,681570.33,3535019.224,SH,M,,,,,78,,,,,
2007,2,345,2,21,17,681570.33,3535019.224,SH,M,J,,,,25,,,,,
2007,5,348,2,21,27,681570.407,3535013.114,SH,M,,,,,140,,,,,
2007,4,347,2,21,24,681551.792,3535012.683,SH,,,,,,,,,,,E
2007,5,348,2,21,24,681551.792,3535012.683,SH,M,,,,,140,,,,,
2007,5,348,2,21,21,681533.079,3535012.187,SH,M,,,,,122,0E7166,,,,
2007,2,345,2,21,31,681533.211,3535005.841,SH,M,,,,,118,,,,,
2007,6,349,2,21,31,681533.211,3535005.841,SH,,,,,,,,,,,
2007,3,346,2,21,35,681558.122,3535006.501,SH,M,,,,,98,0E7166,,,,
2007,5,348,2,21,35,681558.122,3535006.501,SH,F,,,,,120,,,,,
2007,4,347,2,21,37,681570.658,3535006.736,SH,M,,,,,41,,,,,
2007,4,347,2,21,47,681570.774,3535000.551,SH,F,,,,,54,,,,,
2007,1,344,2,21,45,681558.268,3535000.243,SH,M,,,,,114,0E7166,*,,,
2007,2,345,2,21,45,681558.268,3535000.243,SH,M,,,,,124,,,,,
2007,3,346,2,21,41,681533.429,3534999.873,SH,,,,,,,,,,,E
2007,2,345,2,21,41,681533.429,3534999.873,SH,F,,,,,70,,,,,
2007,5,348,2,21,67,681571.638,3534988.172,SH,F,,,,,58,,,,,
2007,2,345,2,21,65,681558.869,3534987.831,SH,M,,,,,92,0E7166,,,,
2007,6,349,2,21,72,681540.3,3534981.018,SH,,,,,,,,,,,
2007,5,348,2,21,72,681540.3,3534981.018,SH,F,,,,,112,,,,,
2007,3,346,2,21,72,681540.3,3534981.018,SH,F,,,E,,122,,,,,
2007,3,346,2,21,74,681552.672,3534981.322,SH,M,,,,,114,,,,,
2007,12,355,2,21,76,681565.189,3534981.859,SH,F,,,,,45,716D2D,*,,,
2007,7,350,2,20,11,681458.719,3535005.791,SH,M,,,,,72,004760,*,,,
2007,7,350,2,20,14,681477.193,3535006.213,SH,F,,,,,104,6C7729,*,,,
2007,2,345,2,20,15,681483.375,3535006.379,SH,M,,,,,66,,,,,
2007,5,348,2,20,16,681490.599,3535006.5,SH,M,,,,,112,,,,,
2007,4,347,2,20,16,681490.599,3535006.5,SH,,,,,,68,,,,,E
2007,2,345,2,20,16,681490.599,3535006.5,SH,F,J,,,,54,,,,,
2001,12,283,2,20,17,681495.763,3535006.396,SH,M,J,,,,43,0B3E0E,*,0,,
2007,7,350,2,20,31,681459.319,3534993.275,SH,F,J,,,,44,12735A,*,,,
2007,8,351,2,20,37,681496.748,3534993.958,SH,F,,,,,102,12735A,,,,
2007,6,349,2,20,47,681497.13,3534988.259,SH,,,,,,,,,,,
2007,2,345,2,20,74,681480.246,3534968.865,SH,M,,,,,60,,,,,
2006,12,343,2,20,74,681480.246,3534968.865,SH,F,,,,,36,61731F,*,0,,
