yr,mo,period,Treatment_Number,plot,stake,east,north,species,sex,reprod,vagina,nipples,pregnant,wgt,tag,note2,ltag,note3,note5
2007,6,349,1,12,55,681639.93,3535190.132,PM,M,,,,,22,2F793D,,,,
2002,1,284,1,12,57,681652.362,3535190.224,PE,M,,,,,23,722,,0,,
2007,12,355,1,12,57,681652.362,3535190.224,RM,F,,,,,9,751136,*,,,
2001,11,282,1,12,57,681652.362,3535190.224,PE,M,,,,,22,722,,0,,
2007,10,353,1,12,57,681652.362,3535190.224,RM,F,,,,,9,51005B,*,,,
2003,11,306,1,12,57,681652.362,3535190.224,PE,M,,,,,18,47903,,0,,
2002,5,288,1,12,67,681652.19,3535184.293,PE,M,,,,,23,722,,0,,
2003,2,296,1,12,67,681652.19,3535184.293,PE,M,,,,,22,6C6948,*,0,,
2008,5,360,1,12,61,681615.415,3535182.527,RM,F,,,,,10,0A1771,*,,,
2003,3,298,1,12,74,681633.922,3535176.806,PE,F,,,,,16,777E25,,0,,
2007,5,348,1,12,74,681633.922,3535176.806,PM,F,,,,,18,2E276D,*,,,
2008,2,357,1,12,75,681640.133,3535176.922,PM,M,,,,,27,2F793D,,,,
2008,5,360,1,12,76,681646.324,3535177.31,PM,M,,,,,25,121868,,,,
2003,5,299,1,12,76,681646.324,3535177.31,PE,F,,,,,22,004A34,*,0,,
2008,2,357,1,12,77,681652.419,3535177.117,RM,F,,,,,12,352A50,*,,,
2003,8,303,1,12,77,681652.419,3535177.117,PE,F,,,,,25,78565B,,0,,
2002,5,288,1,12,77,681652.419,3535177.117,PE,F,,,E,,24,76465C,,0,,
2009,2,370,1,12,77,681652.419,3535177.117,RM,F,,,,,9,704878,*,,,
2002,2,285,1,12,77,681652.419,3535177.117,PE,F,,,,,22,76465C,,0,,
2003,2,296,1,12,77,681652.419,3535177.117,PE,M,,,,,26,722,,0,,
2007,10,353,2,19,13,681683.914,3535132.566,PE,F,,,,,23,645153,,,,
2005,12,330,2,19,17,681709.226,3535132.899,PE,F,,,,,14,,,0,,
2006,12,343,2,19,26,681703.5,3535127.137,PE,F,,,E,,28,5E6143,*,0,,
2009,3,371,2,19,26,681703.5,3535127.137,RM,M,,,,,8,06744E,*,,,
2008,3,358,2,19,26,681703.5,3535127.137,RM,M,,,,,10,7D4901,*,,,
2009,9,377,2,19,25,681697.363,3535126.946,PM,M,,,,,10,000827,*,000826,*,
2007,9,352,2,19,24,681691.109,3535126.823,PE,F,,,E,,26,645153,,,,
2007,11,354,2,19,23,681684.971,3535126.745,PE,M,,,,,22,445A50,,,,
2007,7,350,2,19,22,681678.656,3535126.47,PE,M,,,,,22,445A50,,,,
2007,12,355,2,19,21,681672.526,3535126.318,RM,F,,,,,13,0B016E,,,,
2001,12,283,2,19,32,681679.06,3535120.165,PE,F,,,,,14,181D24,*,0,,
2007,12,355,2,19,34,681691.493,3535120.402,PE,M,,,,,23,445A50,,,,
2003,3,297,2,19,34,681691.493,3535120.402,PE,F,,,,,24,7A5932,*,0,,
2002,2,285,2,19,34,681691.493,3535120.402,RM,M,,,,,12,693B35,*,0,,
2008,1,356,2,19,34,681691.493,3535120.402,RM,F,,,,,8,4E1B3A,*,,,
2003,3,297,2,19,35,681697.758,3535120.571,PE,M,,,,,23,180004,,0,,D
2007,4,347,2,19,36,681703.874,3535120.823,PE,F,,,E,,23,,,,,D
2007,9,352,2,19,36,681703.874,3535120.823,PE,M,,,,,23,445A50,,,,
2002,10,292,2,19,37,681710.07,3535121.002,PE,F,,,E,,25,2F6143,*,0,,
2007,3,346,2,19,47,681710.777,3535114.863,RM,M,,,,,14,36172B,*,,,
2008,3,358,2,19,47,681710.777,3535114.863,PM,F,,,,,25,7B110A,,,,
2003,5,299,2,19,46,681704.582,3535114.524,PE,F,,,,P,22,777E25,,0,,
2007,11,354,2,19,46,681704.582,3535114.524,RM,F,,,,,9,0D3303,*,,,
2007,12,355,2,19,45,681698.259,3535114.49,RM,M,,,,,12,2D1A1C,,,,
2007,5,348,2,19,45,681698.259,3535114.49,PE,,,,,,,,,,,E
2007,4,347,2,19,45,681698.259,3535114.49,PE,M,,,,,24,445A50,*,,,
2002,1,284,2,19,42,681679.405,3535113.988,PE,F,,,,,17,181D24,,0,,
2007,11,354,2,19,41,681673.428,3535113.869,RM,M,,,,,11,2D1A1C,*,,,
2007,10,353,2,19,41,681673.428,3535113.869,PE,M,,,,,23,445A50,,,,
2007,7,350,2,19,41,681673.428,3535113.869,PE,F,,,E,,22,645153,*,,,
2007,12,355,2,19,41,681673.428,3535113.869,RM,F,,,,,10,633225,*,,,
2007,3,346,2,19,52,681680.159,3535107.946,PM,F,,,E,,29,2A3D6D,*,,,
2007,10,353,2,19,52,681680.159,3535107.946,PM,M,J,,,,19,5A4942,*,,,
2008,3,358,2,19,54,681692.606,3535108.076,PM,M,,,,,27,121868,,,,
2007,11,354,2,19,55,681699.007,3535108.187,RM,F,,,,,13,0B016E,*,,,
2008,4,359,2,19,55,681699.007,3535108.187,PM,M,,,,,18,586D7E,*,,,
2005,12,330,2,19,56,681705.205,3535108.492,PE,M,,,,,19,596776,*,0,,
2002,3,286,2,19,56,681705.205,3535108.492,PE,M,,,,,20,4B3A4A,*,0,,
2007,12,355,2,19,56,681705.205,3535108.492,PM,M,,,,,25,121868,*,,,
2008,3,358,2,19,56,681705.205,3535108.492,PM,M,,,,,26,2F793D,,,,
2007,12,355,2,19,57,681711.433,3535108.66,RM,M,,,,,10,706D5D,*,,,
2007,9,352,2,19,57,681711.433,3535108.66,PM,F,,,E,P,28,162438,*,,,
2008,4,359,2,19,67,681711.947,3535102.557,RM,F,,,,,10,386409,*,,,
2002,12,295,2,19,67,681711.947,3535102.557,PE,M,,,,,22,,,0,,
2001,3,273,2,19,67,681711.947,3535102.557,RM,F,,,E,P,16,1B3F25,*,0,,
2007,12,355,2,19,65,681699.256,3535101.627,RM,F,,,,,9,730234,*,,,
2008,5,360,2,19,65,681699.256,3535101.627,RM,M,,,,,10,7D4901,,,,
2007,11,354,2,19,65,681699.256,3535101.627,RM,M,,,,,11,553866,*,,,
2005,6,324,2,19,65,681699.256,3535101.627,PE,M,,,,,27,147F04,*,0,,
2007,9,352,2,19,63,681687.071,3535101.749,PM,M,,,,,26,202939,*,,,
2009,3,371,2,19,73,681687.64,3535095.376,RM,F,,,E,,12,704878,,,,
2007,12,355,2,19,73,681687.64,3535095.376,RM,M,,,,,12,38197F,*,,,
2008,2,357,2,19,74,681693.725,3535095.542,PM,M,,,,,27,121868,,,,
2007,12,355,2,19,74,681693.725,3535095.542,RM,F,,,,,13,635318,*,,,
2007,7,350,2,19,75,681700.18,3535095.482,PE,M,,,,,7,703F5C,*,,,
2007,6,349,2,19,75,681700.18,3535095.482,RM,F,,,,,12,3B414D,*,,,
2007,3,346,2,19,75,681700.18,3535095.482,RM,F,,,E,,12,1F2170,*,,,
2008,3,358,2,19,75,681700.18,3535095.482,RM,M,,,,,11,706D5D,,,,
2008,2,357,2,19,77,681712.627,3535095.569,PM,F,,,,,24,7B110A,*,,,
2003,3,298,2,19,77,681712.627,3535095.569,PE,F,,,,P,19,7A5932,,0,,
2002,2,285,2,19,77,681712.627,3535095.569,PE,F,,,,,18,181D24,,0,,
2001,11,282,2,19,77,681712.627,3535095.569,PE,M,,,,,18,27882E,*,0,,
2007,6,349,3,23,12,681685.078,3535055.873,RM,M,,,,,11,,,,,R
2002,12,295,3,23,12,681685.078,3535055.873,PE,F,,,,,23,,,0,,
2001,12,283,3,23,12,681685.078,3535055.873,RM,M,,,,,9,,,0,,R
2008,3,358,3,23,12,681685.078,3535055.873,PM,,,,,,,,,,,R
2007,11,354,3,23,12,681685.078,3535055.873,PM,M,,,,,20,5A4942,,,,R
2002,5,288,3,23,13,681690.815,3535056.086,PE,M,J,,,,11,,,0,,D
2002,6,289,3,23,13,681690.815,3535056.086,RM,M,,,,,7,,,0,,R
2005,11,329,3,23,14,681697.51,3535056.182,PE,F,J,,,,13,,,0,,
2003,7,302,3,23,15,681703.741,3535056.32,PE,M,,,,,16,,,0,,R
2001,12,283,3,23,15,681703.741,3535056.32,PE,M,,,,,18,,,0,,R
2003,5,300,3,23,15,681703.741,3535056.32,RM,M,,,,,8,,,,,R
2003,2,296,3,23,16,681710.035,3535056.529,RM,F,,,,,15,,,0,,R
2007,7,350,3,23,27,681716.863,3535050.801,PM,F,,,,,20,,,,,R
2008,4,359,3,23,27,681716.863,3535050.801,RM,,,,,,,,,,,R
2000,4,264,3,23,26,681710.584,3535050.759,RM,M,,,,,10,,,0,,R
2003,5,299,3,23,25,681704.369,3535050.568,PE,F,,,,,25,7A5932,,0,,R
2002,2,285,3,23,25,681704.369,3535050.568,PE,M,,,,,20,,,0,,R
2000,4,264,3,23,23,681691.831,3535050.258,RM,M,,,,,9,,,0,,R
2003,5,300,3,23,23,681691.831,3535050.258,PE,F,,,E,,22,,,0,,R
2003,3,298,3,23,23,681691.831,3535050.258,PE,M,,,,,18,,,0,,R
2007,6,349,3,23,22,681685.631,3535049.99,PM,M,,,,,15,,,,,R
2007,6,349,3,23,21,681679.353,3535049.718,PE,F,,,,,24,,,,,R
2007,6,349,3,23,31,681680.062,3535044.22,PE,F,,,E,,27,,,,,R
2003,7,302,3,23,31,681680.062,3535044.22,PE,F,,,,,12,,,0,,R
2008,2,357,3,23,31,681680.062,3535044.22,RM,M,,,,,11,,,,,R
2002,1,284,3,23,33,681692.532,3535044.388,PE,M,,,,,18,,,0,,R
2002,11,293,3,23,33,681692.532,3535044.388,RM,F,,,E,,14,,,0,,R
2003,6,301,3,23,33,681692.532,3535044.388,PE,F,,,E,,21,,,0,,R
2003,9,304,3,23,34,681698.859,3535044.576,PE,M,,,,,17,,,0,,R
2007,8,351,3,23,34,681698.859,3535044.576,PE,F,,,E,,20,,,,,R
2003,11,306,3,23,34,681698.859,3535044.576,PE,F,,,,,17,,,0,,R
2006,4,335,3,23,35,681705.048,3535044.674,PE,M,,,,,22,,,0,,R
2007,4,347,3,23,35,681705.048,3535044.674,PE,M,,,,,19,,,,,R
2003,5,300,3,23,36,681711.301,3535044.771,PM,M,J,,,,13,,,0,,R
2001,8,279,3,23,36,681711.301,3535044.771,PE,M,,,,,22,,,0,,E
2007,6,349,3,23,37,681717.585,3535044.7,RM,F,,,E,,15,,,,,R
2008,5,360,3,23,47,681718.195,3535038.421,RM,M,,,,,9,,,,,R
2001,8,279,3,23,47,681718.195,3535038.421,PE,F,,,E,,24,,,0,,E
2003,8,303,3,23,47,681718.195,3535038.421,RM,M,,,,,14,,,0,,R
2007,5,348,3,23,46,681711.811,3535038.371,PE,M,,,,,22,,,,,R
2007,5,348,3,23,45,681705.607,3535038.159,PE,M,J,,,,9,,,,,R
2007,12,355,3,23,44,681699.295,3535038.067,PM,M,,,,,23,,,,,R
2007,12,355,3,23,44,681699.295,3535038.067,RM,F,,,,,13,,,,,R
2003,3,298,3,23,43,681693.038,3535037.879,RM,F,,,,P,7,,,0,,R
2005,9,328,3,23,41,681680.523,3535037.42,PE,M,,,,,21,,,0,,R
2007,6,349,3,23,41,681680.523,3535037.42,PE,M,,,,,19,,,,,R
2007,7,350,3,23,41,681680.523,3535037.42,PE,M,,,,,20,,,,,R
2002,7,290,3,23,51,681681.36,3535031.099,PE,F,,,,,23,181D24,,0,,R
2005,8,326,3,23,51,681681.36,3535031.099,PE,F,,,E,P,26,,,0,,R
2007,9,352,3,23,51,681681.36,3535031.099,PE,M,,,,,22,,,,,R
2007,12,355,3,23,51,681681.36,3535031.099,PM,M,,,,,21,,,,,R
2006,7,338,3,23,52,681687.65,3535031.265,PE,M,,,,,17,,,,,R
2008,3,358,3,23,54,681700.138,3535031.66,RM,F,,,,,14,,,,,R
2007,3,346,3,23,57,681718.876,3535032.305,PE,F,,,,,18,,,,,R
2001,11,282,3,23,57,681718.876,3535032.305,PE,M,,,,,23,,,0,,R
2007,11,354,3,23,57,681718.876,3535032.305,PM,F,,,,,20,,,,,R
2006,5,336,3,23,57,681718.876,3535032.305,PE,M,,,,,22,,,0,,R
2006,1,332,3,23,57,681718.876,3535032.305,PE,F,,,,,27,,,0,,R
2005,7,325,3,23,57,681718.876,3535032.305,PE,M,,,,,17,56384E,,0,,R
2006,1,331,3,23,57,681718.876,3535032.305,PE,M,,,,,21,,,,,
2002,6,289,3,23,57,681718.876,3535032.305,RM,F,,,,,9,,,0,,R
2006,3,333,3,23,57,681718.876,3535032.305,PE,F,,,E,P,26,,,0,,R
2007,12,355,3,23,67,681719.404,3535025.22,RM,M,,,,,9,,,,,R
2001,12,283,3,23,67,681719.404,3535025.22,RM,F,,,,,8,,,0,,R
2005,11,329,3,23,67,681719.404,3535025.22,PE,F,,,,P,,,,0,,R
2003,9,304,3,23,67,681719.404,3535025.22,RM,F,,,E,,10,,,0,,R
2004,1,308,3,23,67,681719.404,3535025.22,PE,F,,,,,19,,,0,,R
2001,11,282,3,23,67,681719.404,3535025.22,RM,F,,,,,9,,,0,,R
2004,1,308,3,23,66,681713.162,3535025.157,PE,M,,,,,18,,,0,,R
2003,5,299,3,23,66,681713.162,3535025.157,PE,M,,,,,23,6C6948,,0,,R
2008,1,356,3,23,66,681713.162,3535025.157,RM,M,,,,,9,,,,,R
2008,6,361,3,23,66,681713.162,3535025.157,PE,F,,,E,,24,,,,,R
2007,12,355,3,23,63,681694.474,3535025.028,RM,M,,,,,10,,,,,R
2008,1,356,3,23,63,681694.474,3535025.028,PE,M,,,,,23,,,,,R
2002,2,285,3,23,63,681694.474,3535025.028,PE,F,,,,,24,,,0,,R
2003,5,300,3,23,62,681688.54,3535025.058,PE,F,,,,,19,777E25,*,0,,R
2006,10,341,3,23,61,681682.259,3535024.95,PE,F,,,E,P,33,0,,0,,R
2003,3,297,3,23,61,681682.259,3535024.95,PE,F,,,,,21,,,0,,R
2008,2,357,3,23,61,681682.259,3535024.95,PE,F,,,,,19,,,,,R
2008,1,356,3,23,61,681682.259,3535024.95,PE,M,,,,,22,565A5B,,,,R
2002,2,285,3,23,71,681682.369,3535018.806,RM,M,,,,,11,172B28,,0,,R
2001,10,281,3,23,72,681688.653,3535018.942,PE,F,,,,,20,,,0,,R
2003,6,301,3,23,73,681695.035,3535019.181,PE,M,,,,,21,,,0,,R
2003,6,301,3,23,75,681707.285,3535019.641,RM,M,,,,,13,73552,,0,,R
2007,11,354,1,22,11,681607.985,3535021.137,PE,M,,,,,20,565A5B,,,,
2007,10,353,1,22,31,681607.977,3535008.276,PE,F,,,,,20,487F6A,,,,
2007,11,354,1,22,31,681607.977,3535008.276,PE,F,,,,,22,487F6A,,,,
2008,1,356,1,22,44,681626.811,3535002.715,RM,M,,,,,12,721470,*,,,
2007,10,353,1,22,42,681614.412,3535002.179,PE,M,,,,,20,565A5B,*,,,
2007,1,344,1,22,54,681626.927,3534996.108,RM,M,,,,,9,614100,*,,,
2008,4,359,1,22,65,681633.374,3534989.817,RM,F,,,,,11,1D4238,*,,,
2008,3,358,1,22,63,681620.968,3534989.505,RM,F,,,,,11,595765,*,,,
2005,12,330,1,22,61,681608.427,3534989.398,RM,F,,,,,9,5452,*,0,,
2007,8,351,1,22,73,681621.141,3534983.14,RM,M,,,,,20,162F5B,*,,,
2007,11,354,2,18,15,681629.952,3535095.752,RM,F,,,,,5,54404D,*,,,
2008,2,357,2,18,17,681642.889,3535096.493,RM,M,,,,,10,1E5277,*,,,
2008,6,361,2,18,27,681642.819,3535089.987,RM,F,,,,,6,54404D,,,,
2006,3,333,2,18,27,681642.819,3535089.987,RM,M,,,,,9,511929,*,0,,
2008,11,367,2,18,24,681623.643,3535088.955,RM,M,,,,,9,3F0F39,*,,,
2008,1,356,2,18,23,681617.202,3535088.526,RM,F,,,,,12,780958,*,,,
2001,12,283,2,18,31,681605.637,3535081.595,RM,F,,,,,12,261844,*,0,,
2007,11,354,2,18,33,681618.084,3535082.315,RM,M,,,,,11,3A3D68,*,,,
2002,3,286,2,18,35,681630.527,3535082.843,RM,M,,,,,11,1D6252,*,0,,
2006,1,331,2,18,37,681643.136,3535083.474,PE,F,,,,,20,03795D,*,,,
2002,11,293,2,18,37,681643.136,3535083.474,PE,F,,,,P,18,7D7544,*,0,,
2005,12,330,2,18,37,681643.136,3535083.474,PE,M,,,,,19,391634,*,0,,
2008,5,360,2,18,47,681643.14,3535076.871,PM,M,,,,,17,1C1D40,*,,,
2005,12,330,2,18,47,681643.14,3535076.871,PE,F,,,,,19,691B55,*,0,,
2006,1,332,2,18,47,681643.14,3535076.871,PE,M,,,,,21,3C0D67,*,0,,
2006,4,335,2,18,47,681643.14,3535076.871,PE,F,,,,,19,563362,*,0,,
2001,3,273,2,18,47,681643.14,3535076.871,RM,F,,,,P,17,653550,*,0,,
2007,11,354,2,18,47,681643.14,3535076.871,RM,F,,,,,14,177E4D,*,,,
2007,1,344,2,18,46,681637.062,3535076.825,PE,F,,,,,20,495767,*,,,
2001,5,276,2,18,46,681637.062,3535076.825,PE,M,,,,,23,619,*,0,,
2006,1,331,2,18,46,681637.062,3535076.825,PE,M,,,,,20,391634,,,,
2002,2,285,2,18,45,681630.706,3535076.386,RM,F,,,,,12,261844,,0,,
2007,4,347,2,18,43,681618.26,3535075.701,RM,F,,,E,,16,406638,*,,,
2003,5,299,2,18,51,681606.113,3535068.928,PE,M,,,,,21,15010C,*,0,,
2007,12,355,2,18,51,681606.113,3535068.928,PM,M,,,,,20,695756,*,,,
2001,3,274,2,18,51,681606.113,3535068.928,RM,F,,,E,P,15,653550,,0,,
2009,2,370,2,18,53,681618.287,3535069.572,RM,F,,,,P,15,495E6C,,,,
2007,7,350,2,18,54,681624.689,3535069.816,RM,M,,,,,11,150A44,,,,
2007,4,347,2,18,55,681630.783,3535070.207,RM,F,,,E,,16,54292F,*,,,
2002,11,293,2,18,55,681630.783,3535070.207,PE,M,,,,,22,180004,*,0,,
2003,2,296,2,18,56,681637.476,3535070.203,PE,F,,,E,,22,32391A,*,0,,
2007,11,354,2,18,57,681643.309,3535070.835,RM,M,,,,,10,793C3A,,,,
2008,1,356,2,18,57,681643.309,3535070.835,RM,M,,,,,10,050C50,*,,,
2006,4,335,2,18,57,681643.309,3535070.835,PE,F,,,E,,19,,,0,,D
2005,11,329,2,18,67,681643.328,3535064.629,PE,M,,,,,20,399634,*,0,,
2003,3,298,2,18,67,681643.328,3535064.629,RM,M,,,,,8,73552,*,0,,
2007,10,353,2,18,67,681643.328,3535064.629,RM,M,,,,,10,793C3A,*,,,
2007,5,348,2,18,66,681637.025,3535064.257,RM,M,,,,,11,150A44,,,,
2008,4,359,2,18,65,681630.84,3535064.063,RM,F,,,,,13,423015,*,,,
2007,4,347,2,18,62,681612.266,3535063.098,RM,F,,,E,,14,055564,*,,,
2007,12,355,2,18,61,681606.086,3535062.673,RM,M,,,,,12,305750,*,,,
2001,12,283,2,18,71,681606.168,3535056.503,RM,M,,,,,16,172B28,*,0,,
2008,1,356,2,18,73,681618.648,3535056.974,RM,F,,,,,12,430A31,*,,,
2009,1,369,2,18,73,681618.648,3535056.974,RM,F,,,,,10,495E6C,*,,,
2008,1,356,2,18,74,681624.797,3535057.48,RM,M,,,,,12,305750,,,,
2007,3,346,2,18,74,681624.797,3535057.48,RM,M,,,,,7,150A44,*,,,
2007,6,349,2,18,74,681624.797,3535057.48,RM,M,,,,,10,150A44,,,,
2007,12,355,2,18,74,681624.797,3535057.48,RM,F,,,,,11,,,,,D
2007,12,355,2,18,76,681637.198,3535058.371,RM,F,,,,,11,2B124B,*,,,
2009,3,371,2,18,77,681643.499,3535058.507,RM,F,,,,,12,090169,*,,,
2007,12,355,2,18,77,681643.499,3535058.507,RM,M,,,,,12,543837,*,,,
2007,6,349,1,17,27,681567.436,3535087.605,RM,M,,,,,10,156300,,,,
2007,12,355,1,17,27,681567.436,3535087.605,RM,M,,,,,11,334D67,*,,,
2007,11,354,1,17,44,681549.567,3535074.508,RM,M,,,,,10,3F1921,*,,,
2007,12,355,1,17,52,681537.291,3535067.166,RM,F,,,,,12,640B0D,*,,,
2007,2,345,1,17,53,681543.455,3535067.564,RM,M,,,,,10,156300,*,,,
2007,3,346,1,17,56,681562.232,3535068.57,PE,M,,,,,22,520E4A,*,,,
2007,10,353,1,17,57,681568.307,3535068.875,RM,M,,,,,10,2C381E,*,,,
2008,1,356,1,17,67,681568.602,3535062.592,RM,M,,,,,10,387F2B,*,,,
2007,11,354,1,17,65,681556.141,3535061.911,RM,F,,,,,9,5C1F2B,*,,,
2007,2,345,1,17,63,681543.704,3535061.296,PE,F,,,,P,26,487F6A,*,,,
2007,11,354,1,17,62,681537.427,3535061.102,PM,M,,,,,20,7F3328,*,,,
2008,2,357,1,17,62,681537.427,3535061.102,RM,F,,,,,10,04586B,*,,,
2008,6,361,1,17,71,681531.574,3535054.6,PE,M,,,,,19,132910,*,,,
2006,1,332,1,17,75,681556.486,3535055.869,RM,M,,,,,8,310214,*,0,,
2007,4,347,1,17,75,681556.486,3535055.869,PE,M,,,,,23,520E4A,,,,
2007,1,344,1,17,76,681562.637,3535055.755,PE,F,,,,P,30,3C5453,*,,,
2001,3,273,1,17,77,681568.954,3535056.39,RM,M,,,,,8,361738,*,0,,
2003,10,305,2,13,11,681229.534,3535075.196,PE,F,,,,,23,7F6E4E,*,0,,
2000,8,268,2,13,12,681235.722,3535075.502,PE,,,,,,,,,,,E
2008,2,357,2,13,12,681235.722,3535075.502,RM,M,,,,,11,574646,*,,,
2007,12,355,2,13,13,681241.998,3535075.919,RM,M,,,,,9,1A6D11,*,,,
2007,12,355,2,13,15,681254.452,3535076.634,RM,M,,,,,9,141616,*,,,
2008,1,356,2,13,15,681254.452,3535076.634,RM,F,,,,,9,062A41,*,,,
2000,9,269,2,13,16,681260.703,3535077.043,PE,M,,,,,18,45207A,*,0,,
2008,3,358,2,13,17,681266.922,3535077.371,RM,F,,,,,9,3A6B16,*,,,
2000,8,268,2,13,17,681266.922,3535077.371,PE,,,,,,,,,,,E
2008,4,359,2,13,26,681260.696,3535070.638,RM,M,,,,,10,775F24,,,,
2003,12,307,2,13,25,681254.418,3535070.252,PE,M,,,,,18,5F6930,,0,,
2007,11,354,2,13,24,681248.221,3535069.999,RM,M,,,,,10,10461D,*,,,
2008,4,359,2,13,23,681241.874,3535069.701,PM,M,,,,,24,694C1D,,,,
2009,5,373,2,13,22,681235.85,3535069.32,RM,F,,,,,9,567622,*,,,
2008,1,356,2,13,21,681229.219,3535069.021,RM,F,,,,,10,050B0B,*,,,
2008,3,358,2,13,32,681235.794,3535063.213,PM,M,J,,,,10,,,,,D
2008,5,360,2,13,33,681242.063,3535063.531,RM,F,,,,,7,7D582D,*,,,
2007,11,354,2,13,33,681242.063,3535063.531,RM,F,,,,,8,6D744E,*,,,
2008,3,358,2,13,33,681242.063,3535063.531,RM,M,,,,,11,2C2A1C,*,,,
2004,2,309,2,13,35,681254.646,3535064.274,PE,M,,,,,21,07775D,*,0,,
2004,1,308,2,13,35,681254.646,3535064.274,RM,F,,,,,9,6C5A22,*,0,,
2008,5,360,2,13,35,681254.646,3535064.274,RM,F,,,,,10,4F3B57,*,,,
2008,2,357,2,13,36,681260.516,3535064.597,RM,M,,,,,10,775F24,*,,,
2003,3,297,2,13,36,681260.516,3535064.597,PE,F,,,,P,30,160F52,,0,,
2003,10,305,2,13,37,681267.111,3535064.877,PE,M,,,,,23,1B5719,,0,,
2008,4,359,2,13,47,681267.122,3535058.447,RM,F,,,,,11,470A55,*,,,
2006,12,343,2,13,47,681267.122,3535058.447,RM,M,,,,,10,50E138,*,0,,
2007,10,353,2,13,42,681236.115,3535056.938,PM,M,,,,,20,694C1D,*,,,
2008,4,359,2,13,41,681229.802,3535056.54,RM,F,,,,,11,411653,*,,,
2008,2,357,2,13,51,681229.937,3535050.367,PM,M,,,,,23,694C1D,,,,
2007,12,355,2,13,53,681242.369,3535051.147,PM,M,,,,,24,694C1D,,,,
2008,1,356,2,13,54,681248.651,3535051.402,PM,F,,,,,21,1A7139,*,,,
2007,12,355,2,13,55,681254.871,3535051.777,RM,F,,,,,13,402604,*,,,
2003,11,306,2,13,57,681267.205,3535052.353,PE,M,,,,,16,5F6930,,0,,
2001,11,282,2,13,57,681267.205,3535052.353,PE,M,,,,,20,2D7124,*,0,,
2007,12,355,2,13,57,681267.205,3535052.353,RM,M,,,,,12,00763E,*,,,
2007,11,354,2,13,67,681267.311,3535046.204,RM,M,,,,,9,7C0D18,*,,,
2003,9,304,2,13,67,681267.311,3535046.204,PE,M,,,,,18,5F6930,*,0,,
2003,5,299,2,13,66,681261.126,3535045.89,PE,F,,,E,,21,160F52,,0,,
2007,12,355,2,13,64,681248.313,3535045.291,RM,M,,,,,11,10461D,,,,
2008,1,356,2,13,64,681248.313,3535045.291,PM,M,,,,,25,694C1D,,,,
2008,1,356,2,13,71,681230.048,3535037.862,RM,M,,,,,9,09285D,*,,,
2003,5,299,2,13,73,681242.402,3535038.612,PE,M,,,,,24,1B5719,*,0,,
2008,3,358,2,13,73,681242.402,3535038.612,RM,M,,,,,9,27541B,*,,,
2002,6,289,2,13,73,681242.402,3535038.612,PE,M,,,,,19,5D4F0A,,0,,
2003,12,307,2,13,77,681267.448,3535039.789,PE,M,,,,,17,2E316B,*,0,,
2008,3,358,1,14,17,681341.977,3535081.38,RM,F,,,,,12,782A31,,,,
2007,11,354,1,14,27,681342.178,3535075.063,RM,F,,,,,10,4A793D,*,,,
2007,12,355,1,14,35,681329.695,3535068.306,RM,M,,,,,12,7A4F68,,,,
2008,5,360,1,14,35,681329.695,3535068.306,RM,F,,,,,7,4A793D,,,,
2007,4,347,1,14,44,681323.608,3535061.098,RM,F,,,E,,11,7A0F08,*,,,
2008,6,361,1,14,43,681317.427,3535060.726,PM,M,,,,,21,694C1D,,,,
2008,6,361,1,14,42,681310.897,3535060.147,PM,M,J,,,,8,251160,*,,,
2003,10,305,1,14,51,681305.007,3535054.373,PE,M,,,,,19,5F6930,,0,,
2008,4,359,1,14,54,681323.66,3535055.424,RM,F,,,,,11,782A31,,,,
2007,11,354,1,14,54,681323.66,3535055.424,PM,M,,,,,20,694C1D,,,,
2007,11,354,1,14,57,681342.529,3535056.377,RM,F,,,,,12,782A31,*,,,
2008,1,356,1,14,67,681342.612,3535050.147,RM,F,,,,,10,264F0C,*,,,
2003,10,305,1,14,67,681342.612,3535050.147,RM,M,,,,,11,0A3844,*,0,,
2008,2,357,1,14,66,681336.309,3535049.904,RM,F,,,,,9,7D7A61,*,,,
2001,4,275,1,14,61,681305.18,3535048.236,PM,F,,,E,P,31,044D51,*,0,,
2007,5,348,1,14,61,681305.18,3535048.236,PE,M,,,,,23,3A025E,*,,,
2008,3,358,2,15,11,681379.353,3535083.463,RM,F,,,,,9,253333,*,,,
2007,7,350,2,15,13,681391.776,3535084.027,PE,M,,,,,23,3A025E,,,,
2007,3,346,2,15,13,681391.776,3535084.027,PE,F,,,E,P,25,1C7451,*,,,
2007,4,347,2,15,14,681397.978,3535084.299,PE,M,J,,,,10,6D692B,*,,,
2003,5,299,2,15,15,681404.178,3535084.726,PE,F,,,,P,19,46550B,,0,,
2007,4,347,2,15,15,681404.178,3535084.726,PE,M,J,,,,10,734937,*,,,
2007,10,353,2,15,15,681404.178,3535084.726,RM,M,,,,,9,576579,*,,,
2002,10,292,2,15,15,681404.178,3535084.726,PE,F,,,E,P,28,0B7667,*,0,,
2002,12,294,2,15,15,681404.178,3535084.726,PE,F,,,,,20,46550B,*,0,,
2002,3,286,2,15,16,681410.58,3535084.945,RM,F,,,,,7,0B6E6D,,0,,
2007,10,353,2,15,16,681410.58,3535084.945,RM,M,,,,,12,783775,*,,,
2004,5,312,2,15,16,681410.58,3535084.945,PE,F,J,,,,,324A3C,*,0,,
