yr,mo,period,Treatment_Number,plot,stake,east,north,species,sex,reprod,vagina,nipples,pregnant,wgt,tag,note2,ltag,note3,note5
2000,8,268,1,8,77,681352.023,3535135.638,OT,F,,,B,,23,649,,0,,
2004,12,319,1,9,11,681388.853,3535173.341,OT,F,,,,,23,455F5B,*,0,,
2002,11,293,1,9,11,681388.853,3535173.341,OT,M,,,,,22,0B4232,,0,,
2000,11,270,1,9,11,681388.853,3535173.341,OT,M,,,,,27,563,,0,,
2007,9,352,1,9,11,681388.853,3535173.341,OT,M,,,,,24,4A6257,*,,,
2008,2,357,1,9,12,681395.018,3535172.776,OT,M,,,,,25,4A6257,,,,
2002,4,287,1,9,13,681401.49,3535172.679,OT,F,,,,,26,337679,,0,,
2008,2,357,1,9,13,681401.49,3535172.679,OT,F,,,,,21,4C3B7F,,,,
2004,5,312,1,9,13,681401.49,3535172.679,OT,F,,,E,P,29,680239,,0,,
2000,7,266,1,9,13,681401.49,3535172.679,OT,M,,,,,29,563,,0,,
2003,7,302,1,9,14,681407.593,3535172.982,OT,F,,,,,21,680239,*,0,,
2002,11,293,1,9,14,681407.593,3535172.982,OL,M,,,,,21,24766A,*,0,,
2007,11,354,1,9,14,681407.593,3535172.982,OT,F,,,,,17,4C3B7F,,,,
2007,10,353,1,9,15,681414.029,3535172.89,OT,F,,,,,19,4C3B7F,*,,,
2000,11,270,1,9,17,681427.418,3535173.312,OT,F,,,,P,28,21460F,*,0,,E
2001,11,282,1,9,17,681427.418,3535173.312,OT,M,,,,,23,1D4749,*,0,,
2003,5,299,1,9,17,681427.418,3535173.312,OL,M,,,,,33,24766A,,0,,
2005,7,325,1,9,27,681427.145,3535166.857,OT,F,J,,,,12,3D0D60,*,0,,
2006,11,342,1,9,27,681427.145,3535166.857,OT,F,J,,,,16,4F7217,*,0,,
2002,5,288,1,9,26,681420.366,3535166.934,OT,F,,,,,26,337679,,0,,
2002,3,286,1,9,25,681414.211,3535166.796,OT,M,,,,,30,776,,0,,
2003,8,303,1,9,25,681414.211,3535166.796,OT,M,,,,,20,2B471C,*,0,,
2000,9,269,1,9,25,681414.211,3535166.796,OT,M,,,,,23,4E7C7F,,0,,
2007,9,352,1,9,23,681401.351,3535166.608,OT,M,,,,,25,310720,*,,,
2007,10,353,1,9,23,681401.351,3535166.608,OT,M,,,,,24,1C3236,*,,,
2004,8,315,1,9,23,681401.351,3535166.608,OT,F,,,E,P,28,680239,,0,,
2005,11,329,1,9,22,681395.26,3535166.249,OT,F,,,,,22,0A0574,*,0,,
2003,11,306,1,9,21,681389.06,3535166.546,OT,F,,,,,21,680239,,0,,
2002,6,289,1,9,21,681389.06,3535166.546,OT,F,,,,,,484244,*,0,,
2002,7,290,1,9,31,681389.18,3535159.976,OT,F,,,,,23,705,*,0,,
2004,1,308,1,9,31,681389.18,3535159.976,OT,F,,,,,28,680239,,0,,
2001,11,282,1,9,31,681389.18,3535159.976,OT,M,,,,,20,6B4962,*,0,,
2000,11,270,1,9,32,681395.429,3535160.231,OT,M,,,,,22,305C7B,*,0,,
2003,3,298,1,9,32,681395.429,3535160.231,OL,M,,,,,31,24766A,,0,,
2000,6,265,1,9,32,681395.429,3535160.231,OT,M,,,,,26,563,,0,,
2007,12,355,1,9,33,681401.458,3535160.056,OT,F,,,,,22,4C3B7F,,,,
2004,2,309,1,9,33,681401.458,3535160.056,OT,F,,,,,25,680239,,0,,
2001,10,281,1,9,34,681407.766,3535160.433,OT,M,,,,,22,265B2A,*,0,,
2001,11,282,1,9,34,681407.766,3535160.433,OT,M,,,,,19,242715,,0,,
2001,10,281,1,9,35,681414.404,3535160.789,OT,F,,,,,25,53757,,0,,
2003,5,300,1,9,35,681414.404,3535160.789,OT,M,J,,,,12,744459,*,0,,
2004,3,310,1,9,35,681414.404,3535160.789,OT,F,,,E,P,26,680239,,0,,
2007,10,353,1,9,36,681420.615,3535161.226,OT,F,,,,,25,5A4701,,,,
2003,10,305,1,9,37,681427.32,3535161.477,OT,F,,,,,23,680239,,0,,
2000,7,266,1,9,47,681427.163,3535155.2,OT,F,,,E,P,40,679,,0,,
2007,10,353,1,9,47,681427.163,3535155.2,OT,M,,,,,19,542B3A,*,,,
2007,10,353,1,9,46,681421.077,3535155.034,OT,M,,,,,24,310720,,,,
2001,9,280,1,9,45,681414.509,3535154.986,OT,M,,,,,23,5C5640,*,0,,
2000,6,265,1,9,44,681407.851,3535154.708,OT,F,,,,P,31,679,,0,,
2008,11,367,1,9,43,681401.737,3535154.559,OT,M,,,,,20,213021,,,,
2001,3,274,1,9,43,681401.737,3535154.559,OT,M,,,,,29,563,,0,,
2000,3,263,1,9,42,681395.534,3535154.297,OT,M,,,,,28,513,,0,,
2001,9,280,1,9,41,681389.307,3535153.929,OT,F,,,,,18,242715,*,0,,
2008,3,358,1,9,41,681389.307,3535153.929,OT,F,,,,,20,4C3B7F,,,,
2003,11,306,1,9,41,681389.307,3535153.929,OT,M,,,,,24,476E27,*,0,,
2007,11,354,1,9,41,681389.307,3535153.929,OT,F,,,,,20,1C3236,,,,
2007,6,349,1,9,52,681395.624,3535147.767,OT,F,,,,,25,5A4701,*,,,
2000,2,262,1,9,52,681395.624,3535147.767,OT,M,,,,,27,513,,0,,
2004,12,319,1,9,52,681395.624,3535147.767,OT,M,,,,,23,414872,*,0,,
2007,5,348,1,9,54,681408.32,3535148.18,OT,M,,,,,23,42735D,,,,
2007,11,354,1,9,54,681408.32,3535148.18,OT,M,,,,,20,542B3A,,,,
2008,5,360,1,9,54,681408.32,3535148.18,OT,F,,,,,20,4C3B7F,,,,
2003,9,304,1,9,54,681408.32,3535148.18,OT,M,,,,,17,2B471C,,0,,
2008,10,366,1,9,56,681421.018,3535148.633,OT,F,,,,,21,672E01,,,,
2008,9,365,1,9,57,681427.318,3535148.9,OT,F,,,,,19,672E01,*,,,
2002,12,294,1,9,67,681427.233,3535142.655,OT,F,,,,,28,090B7B,,0,,
2002,7,290,1,9,64,681408.186,3535142.007,OT,M,,,,,25,747,*,0,,
2002,10,292,1,9,64,681408.186,3535142.007,OT,M,,,,,24,0B4232,*,0,,
2005,11,329,1,9,63,681402.004,3535141.85,OT,M,,,,,23,4C744A,*,0,,
2004,1,308,1,9,63,681402.004,3535141.85,OT,M,,,,,27,311A38,,0,,
2007,11,354,1,9,63,681402.004,3535141.85,OT,F,,,,,23,5A4701,,,,
2009,9,377,1,9,62,681395.69,3535141.714,OT,F,,,,,25,000939,*,000940,*,
2005,12,330,1,9,62,681395.69,3535141.714,OT,F,,,,,23,1A2C28,*,0,,
2002,11,293,1,9,62,681395.69,3535141.714,OT,F,,,,,26,090B7B,,0,,
2008,8,364,1,9,61,681389.45,3535141.616,OT,M,,,,,19,213021,*,,,
2002,12,294,1,9,71,681389.746,3535135.123,OT,M,,,,,25,0B4232,,0,,
2004,1,308,1,9,71,681389.746,3535135.123,OT,M,,,,,26,476E27,,0,,
2003,10,305,1,9,71,681389.746,3535135.123,OT,M,,,,,17,2B471C,,0,,
2001,8,279,1,9,71,681389.746,3535135.123,OT,M,,,,,25,2B542E,,0,,
2007,9,352,1,9,71,681389.746,3535135.123,OT,F,,,,,26,5A4701,,,,
2001,9,280,1,9,72,681395.853,3535135.392,OT,F,,,,,,53757,*,0,,
2007,10,353,1,9,72,681395.853,3535135.392,OT,M,,,,,24,42735D,,,,
2003,5,299,1,9,73,681402.029,3535135.568,OT,F,,,E,,28,090B7B,,0,,
2002,12,295,1,9,74,681408.518,3535135.631,OL,M,,,,,26,24766A,,0,,
2007,7,350,1,9,74,681408.518,3535135.631,OT,F,,,E,,30,5A4701,,,,
2004,2,309,1,9,74,681408.518,3535135.631,OT,M,,,,,26,311A38,,0,,
2001,10,281,1,9,75,681414.913,3535135.94,OT,F,,,,,37,7A314B,*,0,,
2007,9,352,1,9,75,681414.913,3535135.94,OT,M,,,,,23,42735D,,,,
2008,4,359,1,9,76,681421.26,3535135.067,OT,F,,,,,22,4C3B7F,,,,
2006,8,339,1,9,76,681421.26,3535135.067,OT,M,J,,,,18,137A42,*,0,,
2006,8,339,1,9,76,681421.26,3535135.067,OT,M,J,,,,18,137A42,*,0,,
2000,4,264,1,9,77,681427.533,3535136.268,OT,F,,,B,,24,679,*,0,,
2008,1,356,1,9,77,681427.533,3535136.268,OT,F,,,,,20,4C3B7F,,,,
2007,12,355,1,9,77,681427.533,3535136.268,OT,F,,,,,23,5A4701,,,,
2008,11,367,1,9,77,681427.533,3535136.268,OT,F,,,,,22,672E01,,,,
2003,11,306,3,10,17,681502.237,3535195.937,OT,M,,,,,18,2B471C,,0,,R
2003,6,301,3,10,27,681502.393,3535189.695,OT,M,,,,,17,,,0,,R
2007,12,355,3,10,21,681464.669,3535187.928,OT,F,,,,,22,,,,,R
2004,10,317,3,10,37,681502.689,3535183.288,OT,M,,,,,26,5D366B,,0,,R
2000,7,266,3,10,76,681497.088,3535157.826,OT,M,,,,,15,,,0,,R
2007,9,352,1,11,11,681539.359,3535197.463,OT,F,,,,,20,503B69,*,,,
2003,5,299,1,11,12,681545.524,3535197.734,OL,M,,,,,31,464F38,,0,,
2006,1,332,1,11,12,681545.524,3535197.734,OT,F,,,,,19,7B2868,,0,,
2001,8,279,1,11,12,681545.524,3535197.734,OT,M,,,,,27,464C2F,,0,,
2006,1,331,1,11,12,681545.524,3535197.734,OT,M,,,,,18,3E7D2F,,,,
2001,4,275,1,11,14,681558.124,3535198.301,OT,F,J,,,,14,29256E,*,0,,
2001,10,281,1,11,15,681564.544,3535198.792,OT,F,,,E,,28,29256E,,0,,
2005,8,326,1,11,16,681570.859,3535198.872,OT,F,,,,,24,616324,*,0,,
2001,7,278,1,11,17,681577.14,3535199.27,OT,M,,,,,27,464C2F,,0,,
2005,7,325,1,11,27,681577.209,3535193.069,OT,M,,,,,27,3E3420,,,,
2005,6,324,1,11,27,681577.209,3535193.069,OT,M,,,,,27,1D3C1C,,0,,
2003,8,303,1,11,27,681577.209,3535193.069,OT,M,,,,,25,445D15,*,0,,
2001,11,282,1,11,27,681577.209,3535193.069,OT,M,,,,,22,761,,0,,
2001,10,281,1,11,27,681577.209,3535193.069,OT,M,,,,,21,761,,0,,
2003,6,301,1,11,26,681570.94,3535192.859,OT,F,,,E,,27,540733,,0,,
2003,12,307,1,11,25,681564.674,3535192.751,OT,F,,,,,24,680239,,0,,
2007,11,354,1,11,24,681558.133,3535192.548,OL,M,,,,,36,08100F,,,,
2002,11,293,1,11,24,681558.133,3535192.548,OT,M,,,,,26,134C53,,0,,
2003,5,299,1,11,23,681551.907,3535192.063,OT,M,J,,,,20,242D79,*,0,,
2008,5,360,1,11,23,681551.907,3535192.063,OT,M,,,,,30,40623D,*,,,
2007,10,353,1,11,22,681545.949,3535191.886,OT,F,,,,,20,01527C,*,,,
2006,1,331,1,11,22,681545.949,3535191.886,OT,F,,,,,21,7B2868,,,,
2007,5,348,1,11,22,681545.949,3535191.886,OT,M,,,,,33,0C3742,*,,,
2001,8,279,1,11,22,681545.949,3535191.886,OT,F,,,,,24,728,*,0,,
2007,12,355,1,11,22,681545.949,3535191.886,OL,F,,,,,36,352A33,*,,,
2000,8,268,1,11,31,681539.683,3535185.09,OT,F,,,E,,24,603,,0,,
2005,12,330,1,11,31,681539.683,3535185.09,OT,F,,,,,19,1D7674,,0,,
2003,3,298,1,11,32,681546.02,3535185.387,OT,F,,,,P,34,3A271E,,0,,
2005,12,330,1,11,32,681546.02,3535185.387,OT,M,,,,,19,3E7D2F,,0,,
2007,5,348,1,11,32,681546.02,3535185.387,OT,F,,,,,21,047339,*,,,
2001,11,282,1,11,32,681546.02,3535185.387,OT,M,,,,,,,,0,,E
2003,5,299,1,11,33,681552.168,3535185.573,OT,F,J,,,,17,655352,*,0,,
2009,11,379,1,11,33,681552.168,3535185.573,OT,F,,,,,28,000881,*,000883,*,
2008,11,367,1,11,33,681552.168,3535185.573,OT,F,,,,,24,54281B,,,,
2007,5,348,1,11,33,681552.168,3535185.573,OT,M,,,,,16,0F3C60,*,,,
2000,12,271,1,11,34,681558.515,3535185.696,OT,F,,,,,25,603,,0,,
2002,3,286,1,11,34,681558.515,3535185.696,OT,F,,,,,29,728,,0,,
2002,11,293,1,11,35,681564.903,3535186.054,OL,M,,,,,27,7D283C,*,0,,
2008,8,364,1,11,35,681564.903,3535186.054,OT,F,,,E,,25,5D1F26,,,,
2008,2,357,1,11,35,681564.903,3535186.054,OL,F,,,,,32,352A33,,,,
2003,10,305,1,11,35,681564.903,3535186.054,OL,M,,,,,27,260907,,0,,
2009,2,370,1,11,36,681571.225,3535186.334,OT,M,,,,,24,7C387B,,,,
2002,12,294,1,11,36,681571.225,3535186.334,OL,M,,,,,27,7D283C,,0,,
2000,2,262,1,11,36,681571.225,3535186.334,OT,F,,,,,21,503,,0,,
2007,11,354,1,11,37,681577.56,3535186.612,OT,F,,,,,18,01527C,,,,
2002,10,292,1,11,37,681577.56,3535186.612,OT,F,,,E,,33,721,,0,,
2002,11,293,1,11,37,681577.56,3535186.612,OT,F,,,,,21,540733,*,0,,
2005,11,329,1,11,37,681577.56,3535186.612,OT,M,,,,,18,3E7D2F,,0,,
2000,4,264,1,11,37,681577.56,3535186.612,OT,M,,,,,29,8002OT,,0,,
2005,12,330,1,11,37,681577.56,3535186.612,OT,F,,,,,23,7B2868,,0,,
2009,5,373,1,11,37,681577.56,3535186.612,OT,M,,,,,25,01214A,*,,,
2004,1,308,1,11,37,681577.56,3535186.612,OL,M,,,,,30,260907,,0,,
2009,7,375,1,11,37,681577.56,3535186.612,OT,F,,,E,,26,54281B,,,,
2003,5,300,1,11,37,681577.56,3535186.612,OT,F,,,E,P,29,3A271E,,0,,
2001,11,282,1,11,47,681577.775,3535180.082,OT,F,,,,,24,728,,0,,
2003,5,299,1,11,47,681577.775,3535180.082,OL,M,,,,,34,7D283C,,0,,
2008,6,361,1,11,47,681577.775,3535180.082,OT,F,,,E,,26,503B69,,,,
2003,8,303,1,11,47,681577.775,3535180.082,OL,M,,,,,38,260907,*,0,,
2008,9,365,1,11,46,681571.433,3535179.877,OT,F,,,E,,22,54281B,*,,,
2004,8,315,1,11,45,681565.136,3535179.606,OT,F,,,E,,23,561A60,*,0,,
2002,12,294,1,11,45,681565.136,3535179.606,OT,F,,,,,23,3A271E,*,0,,
2000,3,263,1,11,44,681558.57,3535179.177,OT,F,,,,,26,503,,0,,
2003,9,304,1,11,43,681552.382,3535178.914,OL,M,,,,,30,260907,,0,,
2001,9,280,1,11,43,681552.382,3535178.914,OT,M,,,,,22,761,,0,,
2007,10,353,1,11,43,681552.382,3535178.914,OT,M,,,,,22,43081C,,,,
2006,1,331,1,11,42,681546.117,3535178.529,OT,F,,,,,17,1D7674,,,,
2007,9,352,1,11,41,681539.913,3535178.507,OT,M,,,,,21,43081C,*,,,
2008,2,357,1,11,51,681540.208,3535172.192,OT,F,,,,,18,503B69,,,,
2008,3,358,1,11,52,681546.294,3535172.266,OT,F,,,,,22,503B69,,,,
2007,2,345,1,11,53,681552.442,3535172.6,OT,F,,,,,19,,,,,
2005,11,329,1,11,53,681552.442,3535172.6,OT,F,,,,,23,7B2868,*,0,,
2003,5,299,1,11,53,681552.442,3535172.6,OT,F,,,E,,27,3A271E,,0,,
2002,6,289,1,11,55,681565.336,3535173.196,OT,M,,,,,23,134C53,*,0,,
2001,8,279,1,11,56,681571.081,3535173.429,OT,M,,,,,20,761,*,0,,
2001,10,281,1,11,56,681571.081,3535173.429,OT,F,,,,,24,728,,0,,
2001,9,280,1,11,57,681578.226,3535174.965,OT,F,,,,,20,67134C,*,0,,
2005,10,328,1,11,67,681578.035,3535167.31,OT,M,J,,,,16,3E7D2F,*,0,,
2006,1,332,1,11,67,681578.035,3535167.31,OT,M,,,,,19,3E7D2F,,0,,
2003,10,305,1,11,67,681578.035,3535167.31,OT,F,,,,,24,3A271E,,0,,
2003,5,299,1,11,67,681578.035,3535167.31,OT,F,,,E,,27,540733,,0,,
2005,9,327,1,11,66,681571.763,3535167.382,OT,F,,,E,,24,616324,,0,,
2000,9,269,1,11,66,681571.763,3535167.382,OT,M,,,,,23,116552,,0,,
2008,10,366,1,11,66,681571.763,3535167.382,OT,F,,,,,25,54281B,,,,
2006,1,331,1,11,65,681565.391,3535166.928,OT,M,,,,,21,64556F,*,,,
2001,4,275,1,11,65,681565.391,3535166.928,OT,F,,,,,26,603,,0,,
2003,3,297,1,11,65,681565.391,3535166.928,OL,M,,,,,33,464F38,*,0,,
2006,5,336,1,11,63,681552.58,3535166.349,OT,F,,,E,,27,38191C,,0,,
2003,5,300,1,11,63,681552.58,3535166.349,OL,M,,,,,28,464F38,,0,,
2008,1,356,1,11,63,681552.58,3535166.349,OT,F,,,,,20,503B69,,,,
2007,4,347,1,11,62,681546.346,3535166.072,OT,F,,,E,,23,29304A,,,,
2007,3,346,1,11,61,681540.207,3535165.885,OT,F,,,,,22,29304A,*,,,
2000,7,266,1,11,61,681540.207,3535165.885,OT,F,,,,,18,603,*,0,,
2003,6,301,1,11,71,681540.366,3535159.497,OT,F,,,E,P,31,3A271E,,0,,
2009,6,374,1,11,72,681546.537,3535159.927,OT,F,,,E,,26,54281B,,,,
2003,9,304,1,11,74,681558.966,3535160.723,OT,F,,,,,26,3A271E,,0,,
2008,1,356,1,11,75,681565.56,3535161.035,OL,F,,,,,36,352A33,,,,
2000,2,262,1,11,75,681565.56,3535161.035,OT,M,,,,,25,571,,0,,
2000,11,270,1,11,76,681571.666,3535161.262,OT,M,,,,,24,2C3470,*,0,,
2009,4,372,1,11,76,681571.666,3535161.262,OT,F,,,,,24,54281B,,,,
2003,8,303,1,11,77,681578.107,3535161.537,OT,F,,,,,29,3A271E,,0,,
2000,3,263,1,11,77,681578.107,3535161.537,OT,M,,,,,30,585,*,0,,
2006,3,333,1,12,11,681614.849,3535213.9,OT,M,,,,,21,3E3420,,0,,
2006,1,332,1,12,11,681614.849,3535213.9,OT,M,,,,,20,3E3420,,0,,
2008,7,363,1,12,12,681620.849,3535213.872,OT,M,,,,,30,20261B,,,,
2008,5,360,1,12,12,681620.849,3535213.872,OT,F,,,,,23,5D1F26,,,,
2008,6,361,1,12,12,681620.849,3535213.872,OT,F,,,,,25,5D1F26,,,,
2000,11,270,1,12,12,681620.849,3535213.872,OT,F,,,,,26,503,,0,,
2009,3,371,1,12,13,681626.783,3535214.002,OT,F,,,,,23,5E237A,,,,
2008,4,359,1,12,13,681626.783,3535214.002,OT,F,,,,,25,5D1F26,,,,
2009,7,375,1,12,13,681626.783,3535214.002,OL,M,,,,,34,01214A,,,,
2004,10,317,1,12,13,681626.783,3535214.002,OT,M,,,,,21,3E3420,,0,,
2000,12,271,1,12,13,681626.783,3535214.002,OT,M,,,,,22,037F55,,0,,
2004,1,308,1,12,14,681633.148,3535214.592,OL,M,,,,,32,260907,,0,,
2008,6,361,1,12,15,681639.348,3535214.812,OT,M,,,,,27,20261B,*,,,
2004,12,319,1,12,16,681645.755,3535215.053,OT,M,,,,,25,3E3420,,0,,D
2007,11,354,1,12,16,681645.755,3535215.053,OT,M,,,,,19,793574,*,,,
2005,12,330,1,12,16,681645.755,3535215.053,OT,M,,,,,21,3E3420,,0,,
2004,10,317,1,12,16,681645.755,3535215.053,OT,F,,,B,,25,561A60,,0,,
2007,9,352,1,12,17,681651.821,3535215.389,OT,M,,,,,20,416574,*,,,
2004,6,313,1,12,17,681651.821,3535215.389,OT,F,J,,,,10,5C3B07,*,0,,
2008,6,362,1,12,27,681651.967,3535209.041,OT,M,,,,,25,463303,,,,
2000,6,265,1,12,27,681651.967,3535209.041,OT,F,,,,,18,628,*,0,,
2003,3,297,1,12,27,681651.967,3535209.041,OT,F,,,,P,29,2F287A,*,0,,
2002,11,293,1,12,26,681645.618,3535208.647,OT,M,,,,,24,573156,,0,,
2001,10,281,1,12,26,681645.618,3535208.647,OT,M,,,,,27,726,,0,,
2004,9,316,1,12,25,681639.527,3535208.859,OT,M,,,,,21,3E3420,,0,,
2007,9,352,1,12,25,681639.527,3535208.859,OT,F,,,E,,27,66600E,,,,
2003,10,305,1,12,24,681633.226,3535208.705,OT,M,,,,,26,766B71,*,0,,
2001,8,279,1,12,24,681633.226,3535208.705,OT,M,,,,,20,779,*,0,,
2005,1,320,1,12,22,681620.722,3535208.02,OT,F,,,,,29,561A60,,0,,
2005,6,324,1,12,22,681620.722,3535208.02,OT,M,,,,,27,3E3420,,0,,
2008,5,360,1,12,22,681620.722,3535208.02,OT,M,,,,,23,463303,,,,
2008,6,361,1,12,22,681620.722,3535208.02,OT,M,,,,,26,463303,,,,
2002,10,292,1,12,22,681620.722,3535208.02,OT,M,,,,,22,573156,*,0,,
2006,3,334,1,12,21,681614.784,3535207.545,OT,M,,,,,22,3E3420,,0,,
2008,6,362,1,12,21,681614.784,3535207.545,OT,F,,,E,,28,5D1F26,,,,
2005,12,330,1,12,31,681614.822,3535200.991,OT,F,,,,,25,752411,,0,,
2003,3,297,1,12,31,681614.822,3535200.991,OT,F,,,,P,31,540733,,0,,
2003,9,304,1,12,31,681614.822,3535200.991,OL,F,,,,,30,250E28,*,0,,
2007,4,347,1,12,31,681614.822,3535200.991,OT,F,,,,,30,66600E,,,,
2003,5,300,1,12,33,681627.236,3535201.733,OL,M,,,,,30,1C463B,,0,,
2008,3,358,1,12,35,681639.678,3535202.642,OT,F,,,,,30,3E1238,*,,,
2006,10,341,1,12,36,681645.847,3535202.988,OT,F,,,E,,28,347B6D,*,0,,
2000,8,268,1,12,36,681645.847,3535202.988,OT,M,,,,,24,037F55,*,0,,
2007,10,353,1,12,36,681645.847,3535202.988,OT,F,,,,,25,6F137F,*,,,
2001,3,274,1,12,36,681645.847,3535202.988,OT,M,,,,,,7C1D7F,*,0,,
2005,3,321,1,12,36,681645.847,3535202.988,OT,M,,,,,26,3E3420,,0,,
2008,7,363,1,12,36,681645.847,3535202.988,OT,F,,,E,,29,5D1F26,,,,
2008,3,358,1,12,37,681652.017,3535203.27,OT,M,,,,,24,463303,,,,
2000,4,264,1,12,37,681652.017,3535203.27,OT,M,,,,,29,8002OT,,0,,
2003,5,299,1,12,37,681652.017,3535203.27,OL,M,,,,,32,1C463B,*,0,,
2008,10,366,1,12,37,681652.017,3535203.27,OT,M,,,,,20,3A012D,*,,,
2001,10,281,1,12,47,681652.335,3535196.674,OT,F,,,,,26,783C40,*,0,,
2001,8,279,1,12,47,681652.335,3535196.674,OT,M,,,,,25,726,*,0,,
2000,4,264,1,12,47,681652.335,3535196.674,OT,F,,,,P,35,503,,0,,
2003,5,300,1,12,47,681652.335,3535196.674,OT,F,,,E,,23,0B1F78,,0,,
2003,6,301,1,12,47,681652.335,3535196.674,OT,F,,,,,26,2F287A,,0,,
2007,8,351,1,12,47,681652.335,3535196.674,OT,F,,,E,,30,66600E,,,,
2005,8,326,1,12,47,681652.335,3535196.674,OT,F,,,E,,31,752411,*,0,,
2004,5,312,1,12,47,681652.335,3535196.674,OT,F,,,,P,28,43622,*,0,,
2007,7,350,1,12,46,681646.031,3535196.461,OT,M,,,,,20,62653B,*,,,
2004,8,315,1,12,45,681639.657,3535196.145,OT,M,,,,,21,3E3420,*,0,,
2004,11,318,1,12,45,681639.657,3535196.145,OT,M,,,,,22,3E3420,,0,,
2003,6,301,1,12,44,681633.432,3535196.121,OT,F,,,,,27,540733,,0,,
2003,3,298,1,12,44,681633.432,3535196.121,OT,F,,,,P,25,540733,,0,,
2008,3,358,1,12,43,681627.263,3535195.966,OT,F,,,,,23,5D1F26,,,,
2002,6,289,1,12,42,681621,3535195.56,OT,F,,,,P,35,66434,,0,,
2004,5,312,1,12,41,681614.727,3535194.917,OT,F,,,,P,22,574679,,0,,
2004,8,315,1,12,51,681615.189,3535188.338,OT,M,,,,,22,1D3C1C,*,0,,
2004,4,311,1,12,51,681615.189,3535188.338,OT,F,,,,P,21,574679,*,0,,
2007,10,353,1,12,51,681615.189,3535188.338,OT,F,,,,,22,5D1F26,,,,
2003,5,299,1,12,51,681615.189,3535188.338,OL,M,,,,,33,7D283C,,0,,
2001,10,281,1,12,53,681627.513,3535189.423,OT,F,,,,,21,67134C,,0,,
2007,8,351,1,12,53,681627.513,3535189.423,OT,M,,,,,28,17044B,,,,
2007,3,346,1,12,54,681633.721,3535189.674,OT,M,,,,,28,17044B,*,,,
2008,2,357,1,12,54,681633.721,3535189.674,OT,F,,,,,20,503B69,,,,
2004,2,309,1,12,56,681646.071,3535190.274,OT,F,,,E,,27,662F6D,,0,,
2007,9,352,1,12,56,681646.071,3535190.274,OT,M,J,,,,17,463303,*,,,
2008,8,364,1,12,57,681652.362,3535190.224,OT,F,J,,,,19,6D3C65,*,,,
2004,7,314,1,12,57,681652.362,3535190.224,OL,M,,,,,35,260907,,0,,
2000,1,261,1,12,57,681652.362,3535190.224,OT,F,,,,,25,503,,0,,D
2007,3,346,1,12,57,681652.362,3535190.224,OT,F,,,,,26,66600E,*,,,
2008,9,365,1,12,57,681652.362,3535190.224,OT,M,,,,,27,463303,,,,
2003,3,297,1,12,57,681652.362,3535190.224,OT,M,,,,,28,573156,,0,,
2008,6,362,1,12,57,681652.362,3535190.224,OT,F,,,E,,24,70744A,*,,,
2007,10,353,1,12,67,681652.19,3535184.293,OT,M,,,,,21,463303,,,,
2008,8,364,1,12,67,681652.19,3535184.293,OT,F,,,E,,24,5E237A,*,,,
2009,4,372,1,12,67,681652.19,3535184.293,OL,M,,,,,37,296C40,,,,
2003,5,299,1,12,67,681652.19,3535184.293,OT,F,,,E,,24,0B1F78,*,0,,
2000,12,271,1,12,67,681652.19,3535184.293,OT,F,,,,,26,503,,0,,
2001,3,273,1,12,66,681646.111,3535183.996,OT,M,,,,,24,2C3470,,0,,
2007,7,350,1,12,65,681639.944,3535183.615,OT,F,,,E,,25,66600E,,,,
2001,1,272,1,12,65,681639.944,3535183.615,OT,F,,,,,21,2F0518,*,0,,
2007,10,353,1,12,64,681633.949,3535183.328,OT,M,,,,,22,156456,,,,
2001,11,282,1,12,64,681633.949,3535183.328,OT,F,,,,,20,67134C,,0,,
2003,8,303,1,12,62,681620.382,3535182.834,OT,F,,,,,31,540733,,0,,
2003,5,299,1,12,62,681620.382,3535182.834,OT,F,,,E,P,27,540733,,0,,
2001,3,274,1,12,62,681620.382,3535182.834,OT,M,,,,,24,116552,,0,,
2000,11,270,1,12,61,681615.415,3535182.527,OT,M,,,,,21,037F55,,0,,
2000,9,269,1,12,71,681615.761,3535176.265,OT,F,,,,,29,503,,0,,
2004,7,314,1,12,73,681627.901,3535176.457,OT,F,,,E,,31,574679,,0,,
2004,6,313,1,12,73,681627.901,3535176.457,OT,F,,,E,P,21,43622,,0,,
2007,9,352,1,12,73,681627.901,3535176.457,OT,F,,,,,21,5D1F26,*,,,
2003,5,300,1,12,74,681633.922,3535176.806,OL,M,,,,,34,7D283C,,0,,
2000,6,265,1,12,74,681633.922,3535176.806,OT,F,,,E,,26,503,,0,,
2007,10,353,1,12,75,681640.133,3535176.922,OT,F,,,,,30,66600E,,,,
2007,11,354,1,12,75,681640.133,3535176.922,OT,M,,,,,20,463303,,,,
2008,9,365,1,12,76,681646.324,3535177.31,OT,F,,,E,,24,5E237A,,,,
2008,7,363,1,12,77,681652.419,3535177.117,OT,M,,,,,25,463303,,,,
2000,9,269,1,12,77,681652.419,3535177.117,OT,M,,,,,23,037F55,,0,,
2004,7,314,1,12,77,681652.419,3535177.117,OT,F,,,B,,23,43622,,0,,
2009,3,371,1,12,77,681652.419,3535177.117,OL,M,,,,,36,296C40,,,,
2000,7,266,1,12,77,681652.419,3535177.117,OT,F,,,E,P,29,525972,*,0,,
2007,9,352,1,12,77,681652.419,3535177.117,OT,M,,,,,20,156456,*,,,
